,player_name,team_abbreviation,age,player_height,player_weight,college,country,draft_year,draft_round,draft_number,gp,pts,reb,ast,net_rating,oreb_pct,dreb_pct,usg_pct,ts_pct,ast_pct,season
4794,Zaza Pachulia,ATL,23.0,210.82,127.00576000000001,None,Georgia,2003,2,42,72,12.2,6.9,1.5,-3.2,0.11800000000000001,0.184,0.215,0.562,0.092,2006-07
4795,Zach Randolph,POR,25.0,205.74,97.52228000000001,Michigan State,USA,2001,1,19,68,23.6,10.1,2.2,-4.9,0.10099999999999999,0.257,0.33,0.537,0.126,2006-07
4796,Yaroslav Korolev,LAC,20.0,205.74,92.079176,None,Russia,2005,1,12,10,1.2,0.3,0.4,-24.4,0.02,0.083,0.218,0.322,0.19,2006-07
4797,Yao Ming,HOU,26.0,228.6,140.61352,None,China,2002,1,1,48,25.0,9.4,2.0,9.3,0.076,0.23800000000000002,0.331,0.601,0.115,2006-07
4798,Yakhouba Diawara,DEN,24.0,200.66,102.0582,Pepperdine,USA,Undrafted,Undrafted,Undrafted,64,4.4,1.7,0.9,2.1,0.025,0.077,0.127,0.45,0.068,2006-07
4799,Willie Green,PHI,25.0,190.5,91.171992,Detroit Mercy,USA,2003,2,41,74,11.3,2.1,1.5,-6.3,0.027000000000000003,0.076,0.255,0.45799999999999996,0.111,2006-07
4800,Will Conroy,LAC,24.0,187.96,88.45044,Washington,USA,Undrafted,Undrafted,Undrafted,7,0.0,1.0,1.3,-10.8,0.065,0.085,0.061,0.0,0.3,2006-07
4801,Will Blalock,DET,23.0,182.88,92.98635999999999,Iowa State,USA,2006,2,60,14,1.8,1.1,1.2,-6.7,0.038,0.066,0.12,0.38299999999999995,0.193,2006-07
4802,Wayne Simien,MIA,24.0,205.74,113.398,Kansas,USA,2005,1,29,8,2.9,1.4,0.5,-14.3,0.057,0.091,0.146,0.441,0.08199999999999999,2006-07
4803,Walter Herrmann,CHA,28.0,205.74,102.0582,None,USA,Undrafted,Undrafted,Undrafted,48,9.2,2.9,0.5,-1.3,0.035,0.146,0.19,0.625,0.049,2006-07
4804,Wally Szczerbiak,BOS,30.0,200.66,110.676448,Miami (OH),USA,1999,1,6,32,15.0,3.1,1.7,-3.4,0.021,0.111,0.249,0.54,0.107,2006-07
4805,Von Wafer,LAC,21.0,195.58,95.25432,Florida State,USA,2005,2,39,1,0.0,0.0,0.0,26.6,0.0,0.0,0.275,0.0,0.0,2006-07
4806,Vladimir Radmanovic,LAL,26.0,208.28,106.140528,None,Serbia,2001,1,12,55,6.6,3.3,1.2,-6.3,0.062,0.152,0.18899999999999997,0.518,0.113,2006-07
4807,Vitaly Potapenko,SAC,32.0,208.28,129.27372,Wright State,Ukraine,1996,1,12,3,0.0,0.7,0.0,-15.4,0.0,0.125,0.184,0.0,0.0,2006-07
4808,Vince Carter,NJN,30.0,198.12,99.79024,North Carolina,USA,1998,1,5,82,25.2,6.0,4.8,1.4,0.043,0.142,0.307,0.5589999999999999,0.245,2006-07
4809,Viktor Khryapa,CHI,24.0,205.74,98.88305600000001,None,Russia,2004,1,22,33,2.2,1.7,0.6,-2.1,0.10300000000000001,0.2,0.185,0.44799999999999995,0.145,2006-07
4810,Vassilis Spanoulis,HOU,24.0,193.04,88.45044,None,USA,2004,2,50,31,2.7,0.7,0.9,-4.1,0.021,0.071,0.20800000000000002,0.47,0.207,2006-07
4811,Uros Slokar,TOR,24.0,208.28,107.95489599999999,None,USA,2005,2,58,20,1.9,0.7,0.1,-28.7,0.092,0.13,0.237,0.599,0.036000000000000004,2006-07
4812,Udonis Haslem,MIA,27.0,203.2,106.59411999999999,Florida,USA,Undrafted,Undrafted,Undrafted,79,10.7,8.3,1.2,1.8,0.092,0.212,0.17300000000000001,0.523,0.064,2006-07
4813,Tyson Chandler,NOK,24.0,215.9,106.59411999999999,None,USA,2001,1,2,73,9.5,12.4,0.9,-0.9,0.142,0.273,0.122,0.62,0.04,2006-07
4814,Tyrus Thomas,CHI,20.0,205.74,97.52228000000001,Louisiana State,USA,2006,1,4,72,5.2,3.7,0.6,8.1,0.107,0.203,0.204,0.521,0.066,2006-07
4815,Tyronn Lue,ATL,30.0,182.88,79.3786,Nebraska,USA,1998,1,23,56,11.4,1.9,3.6,-8.0,0.016,0.07200000000000001,0.21100000000000002,0.534,0.242,2006-07
4816,Troy Murphy,IND,27.0,210.82,111.13004,Notre Dame,USA,2001,1,14,68,10.3,6.1,1.9,-6.5,0.059000000000000004,0.19699999999999998,0.174,0.541,0.11199999999999999,2006-07
4817,Troy Hudson,MIN,31.0,185.42,80.73937600000001,Southern Illinois,USA,Undrafted,Undrafted,Undrafted,34,5.9,1.4,2.1,-6.9,0.018000000000000002,0.08800000000000001,0.209,0.483,0.22699999999999998,2006-07
4818,Trevor Ariza,ORL,21.0,203.2,95.25432,UCLA,USA,2004,2,43,57,8.9,4.4,1.1,1.5,0.096,0.14300000000000002,0.19,0.5670000000000001,0.092,2006-07
4819,Trenton Hassell,MIN,28.0,195.58,105.68693600000002,Austin Peay,USA,2001,2,29,76,6.7,3.2,2.7,-4.0,0.046,0.08199999999999999,0.11900000000000001,0.529,0.138,2006-07
4820,Travis Outlaw,POR,22.0,205.74,97.52228000000001,None,USA,2003,1,23,67,9.6,3.2,0.8,-4.6,0.053,0.122,0.218,0.499,0.061,2006-07
4821,Allan Ray,BOS,23.0,187.96,86.18248,Villanova,USA,Undrafted,Undrafted,Undrafted,47,6.2,1.5,0.9,-3.2,0.027999999999999997,0.096,0.20199999999999999,0.512,0.105,2006-07
4822,Allen Iverson,DEN,32.0,182.88,74.84268,Georgetown,USA,1996,1,1,65,26.3,3.0,7.2,0.6,0.009000000000000001,0.069,0.29100000000000004,0.54,0.302,2006-07
4823,Solomon Jones,ATL,22.0,208.28,104.32616,South Florida,USA,2006,2,33,58,3.3,2.3,0.2,-13.5,0.091,0.163,0.128,0.5870000000000001,0.027999999999999997,2006-07
4824,Alvin Williams,LAC,32.0,195.58,88.45044,Villanova,USA,1997,2,47,2,1.0,0.5,1.5,-40.0,0.077,0.0,0.257,0.266,0.429,2006-07
4825,Bonzi Wells,HOU,30.0,195.58,95.25432,Ball State,USA,1998,1,11,28,7.8,4.3,1.1,2.9,0.052000000000000005,0.18600000000000003,0.242,0.446,0.1,2006-07
4826,Boris Diaw,PHX,25.0,203.2,104.32616,None,France,2003,1,21,73,9.7,4.3,4.8,5.2,0.05,0.113,0.156,0.57,0.21899999999999997,2006-07
4827,Bostjan Nachbar,NJN,26.0,205.74,100.243832,None,Slovenia,2002,1,15,76,9.2,3.3,0.8,0.2,0.021,0.171,0.193,0.614,0.07200000000000001,2006-07
4828,Bracey Wright,MIN,22.0,190.5,91.171992,Indiana,USA,2005,2,47,19,3.5,1.1,0.8,11.8,0.043,0.099,0.172,0.493,0.114,2006-07
4829,Brad Miller,SAC,31.0,213.36,118.38751200000002,Purdue,USA,Undrafted,Undrafted,Undrafted,63,9.0,6.4,3.6,1.5,0.051,0.212,0.16699999999999998,0.508,0.196,2006-07
4830,Brandon Bass,NOK,22.0,203.2,108.86208,Louisiana State,USA,2005,2,33,21,2.0,2.0,0.1,-9.6,0.085,0.25,0.17,0.41100000000000003,0.03,2006-07
4831,Brandon Roy,POR,22.0,198.12,103.872568,Washington,USA,2006,1,6,57,16.8,4.4,4.0,-6.1,0.034,0.121,0.22699999999999998,0.5479999999999999,0.20199999999999999,2006-07
4832,Brendan Haywood,WAS,27.0,213.36,119.294696,North Carolina,USA,2001,1,20,77,6.6,6.2,0.6,1.1,0.124,0.185,0.136,0.5710000000000001,0.04,2006-07
4833,Brent Barry,SAS,35.0,200.66,95.25432,Oregon State,USA,1995,1,15,75,8.5,2.1,1.8,6.6,0.013000000000000001,0.10300000000000001,0.156,0.6659999999999999,0.132,2006-07
4834,Brevin Knight,CHA,31.0,177.8,77.11064,Stanford,USA,1997,1,16,45,9.1,2.6,6.6,-3.3,0.013000000000000001,0.09699999999999999,0.183,0.48700000000000004,0.37799999999999995,2006-07
4835,Brian Cardinal,MEM,30.0,203.2,111.13004,Purdue,USA,2000,2,44,28,4.5,2.1,1.1,-5.1,0.046,0.185,0.17600000000000002,0.655,0.16899999999999998,2006-07
4836,Brian Cook,LAL,26.0,205.74,117.02673600000001,Illinois,USA,2003,1,24,65,6.9,3.3,1.0,2.4,0.071,0.17800000000000002,0.21100000000000002,0.525,0.1,2006-07
4837,Brian Scalabrine,BOS,29.0,205.74,106.59411999999999,Southern California,USA,2001,2,34,54,4.0,1.9,1.1,-3.8,0.028999999999999998,0.096,0.11,0.537,0.092,2006-07
4838,Brian Skinner,MIL,31.0,205.74,120.20188,Baylor,USA,1998,1,22,67,4.4,5.7,0.9,-4.4,0.085,0.218,0.11,0.511,0.054000000000000006,2006-07
4839,Bruce Bowen,SAS,36.0,200.66,90.7184,Cal State-Fullerton,USA,Undrafted,Undrafted,Undrafted,82,6.2,2.7,1.4,12.8,0.012,0.09300000000000001,0.109,0.511,0.068,2006-07
4840,CJ Miles,UTA,20.0,198.12,97.52228000000001,None,USA,2005,2,34,37,2.7,0.9,0.7,-9.4,0.031,0.075,0.18100000000000002,0.4,0.09699999999999999,2006-07
4841,Calvin Booth,WAS,31.0,210.82,113.398,Penn State,USA,1999,2,35,44,1.6,1.8,0.4,4.1,0.08,0.17,0.092,0.49,0.067,2006-07
4842,Carlos Arroyo,ORL,27.0,187.96,91.625584,Florida International,Puerto Rico,Undrafted,Undrafted,Undrafted,72,7.7,1.9,2.8,1.4,0.03,0.096,0.23,0.501,0.28600000000000003,2006-07
4843,Carlos Boozer,UTA,25.0,205.74,120.655472,Duke,USA,2002,2,34,74,20.9,11.7,3.0,2.1,0.113,0.285,0.265,0.588,0.158,2006-07
4844,Carlos Delfino,DET,24.0,198.12,104.32616,None,Argentina,2003,1,25,82,5.2,3.2,1.1,3.4,0.057,0.165,0.162,0.515,0.10800000000000001,2006-07
4845,Carmelo Anthony,DEN,23.0,203.2,104.32616,Syracuse,USA,2003,1,3,65,28.9,6.0,3.8,2.7,0.068,0.113,0.335,0.552,0.183,2006-07
4846,Cedric Bozeman,ATL,24.0,198.12,93.89354399999999,UCLA,USA,Undrafted,Undrafted,Undrafted,23,1.1,1.0,0.4,-5.2,0.016,0.11199999999999999,0.11199999999999999,0.312,0.075,2006-07
4847,Cedric Simmons,NOK,21.0,205.74,106.59411999999999,North Carolina State,USA,2006,1,15,43,2.9,2.5,0.3,-9.2,0.091,0.133,0.14400000000000002,0.43,0.037000000000000005,2006-07
4848,Channing Frye,NYK,24.0,210.82,112.490816,Arizona,USA,2005,1,8,72,9.5,5.5,0.9,-5.0,0.057999999999999996,0.18899999999999997,0.20199999999999999,0.46399999999999997,0.063,2006-07
4849,Charlie Bell,MIL,28.0,190.5,90.7184,Michigan State,USA,Undrafted,Undrafted,Undrafted,82,13.5,2.9,3.0,-5.5,0.023,0.076,0.183,0.53,0.13699999999999998,2006-07
4850,Charlie Villanueva,MIL,22.0,210.82,108.86208,Connecticut,USA,2005,1,7,39,11.8,5.8,0.9,-0.8,0.07400000000000001,0.19699999999999998,0.217,0.547,0.057999999999999996,2006-07
4851,Chauncey Billups,DET,30.0,190.5,91.625584,Colorado,USA,1997,1,3,70,17.0,3.4,7.2,8.4,0.011000000000000001,0.10099999999999999,0.217,0.591,0.321,2006-07
4852,Alonzo Mourning,MIA,37.0,208.28,118.38751200000002,Georgetown,USA,1992,1,2,77,8.6,4.5,0.2,-0.7,0.10099999999999999,0.154,0.20800000000000002,0.59,0.02,2006-07
4853,Chris Bosh,TOR,23.0,208.28,104.32616,Georgia Tech,USA,2003,1,4,69,22.6,10.7,2.5,4.1,0.08199999999999999,0.245,0.268,0.5770000000000001,0.115,2006-07
4854,Bobby Jones,PHI,23.0,200.66,97.52228000000001,Washington,USA,2006,2,37,44,2.5,1.3,0.4,5.8,0.075,0.125,0.17600000000000002,0.495,0.075,2006-07
4855,Bobby Jackson,NOK,34.0,185.42,83.91452,Minnesota,USA,1997,1,23,56,10.6,3.2,2.5,1.3,0.036000000000000004,0.11599999999999999,0.23,0.5,0.179,2006-07
4856,Caron Butler,WAS,27.0,200.66,103.418976,Connecticut,USA,2002,1,10,63,19.1,7.4,3.7,0.5,0.067,0.153,0.22899999999999998,0.537,0.154,2006-07
4857,Bernard Robinson,NJN,26.0,198.12,95.25432,Michigan,USA,2004,2,45,31,2.0,1.5,0.6,-7.2,0.040999999999999995,0.153,0.151,0.413,0.11900000000000001,2006-07
4858,Amir Johnson,DET,20.0,205.74,95.25432,None,USA,2005,2,56,8,5.9,4.6,0.4,-0.3,0.152,0.16699999999999998,0.17600000000000002,0.6,0.039,2006-07
4859,Bo Outlaw,ORL,36.0,203.2,99.79024,Houston,USA,Undrafted,Undrafted,Undrafted,41,2.0,2.6,0.4,0.2,0.132,0.16699999999999998,0.083,0.667,0.055,2006-07
4860,Amar'e Stoudemire,PHX,24.0,208.28,111.13004,None,USA,2002,1,9,82,20.4,9.6,1.0,7.8,0.10300000000000001,0.228,0.256,0.637,0.049,2006-07
4861,Anderson Varejao,CLE,24.0,208.28,108.86208,None,Brazil,2004,2,30,81,6.8,6.7,0.9,6.8,0.113,0.218,0.13699999999999998,0.527,0.06,2006-07
4862,Andray Blatche,WAS,20.0,210.82,112.490816,None,USA,2005,2,49,56,3.7,3.4,0.7,-6.6,0.122,0.19699999999999998,0.172,0.47100000000000003,0.094,2006-07
4863,Andre Brown,SEA,26.0,205.74,111.13004,DePaul,USA,Undrafted,Undrafted,Undrafted,38,2.4,1.9,0.1,-2.5,0.11900000000000001,0.201,0.183,0.5770000000000001,0.013999999999999999,2006-07
4864,Andre Iguodala,PHI,23.0,198.12,93.89354399999999,Arizona,USA,2004,1,9,76,18.2,5.7,5.7,-3.1,0.03,0.14,0.22699999999999998,0.562,0.242,2006-07
4865,Andre Miller,PHI,31.0,187.96,90.7184,Utah,USA,1999,1,8,80,13.4,4.4,7.8,-0.2,0.04,0.099,0.19,0.52,0.32899999999999996,2006-07
4866,Andrea Bargnani,TOR,21.0,213.36,113.398,None,Italy,2006,1,1,65,11.6,3.9,0.8,2.1,0.038,0.14800000000000002,0.226,0.546,0.051,2006-07
4867,Andreas Glyniadakis,SEA,25.0,215.9,127.00576000000001,None,USA,2003,2,58,13,1.3,0.6,0.1,-20.4,0.031,0.09,0.154,0.475,0.02,2006-07
4868,Andrei Kirilenko,UTA,26.0,205.74,102.965384,None,Russia,1999,1,24,70,8.3,4.7,2.9,-0.3,0.053,0.135,0.146,0.5579999999999999,0.145,2006-07
4869,Andres Nocioni,CHI,27.0,200.66,102.0582,None,Argentina,Undrafted,Undrafted,Undrafted,53,14.1,5.7,1.1,2.5,0.034,0.21,0.24100000000000002,0.578,0.073,2006-07
4870,Andrew Bogut,MIL,22.0,213.36,111.13004,Utah,Australia,2005,1,1,66,12.3,8.8,3.0,-3.7,0.08800000000000001,0.221,0.17300000000000001,0.5660000000000001,0.138,2006-07
4871,Andrew Bynum,LAL,19.0,213.36,124.7378,None,USA,2005,1,10,82,7.8,5.9,1.1,-2.4,0.092,0.212,0.166,0.593,0.085,2006-07
4872,Andre Barrett,CHI,25.0,177.8,78.471416,Seton Hall,USA,Undrafted,Undrafted,Undrafted,6,1.3,0.8,1.2,-1.1,0.042,0.174,0.18,0.5,0.368,2006-07
4873,Antawn Jamison,WAS,31.0,205.74,106.59411999999999,North Carolina,USA,1998,1,4,70,19.8,8.0,1.9,0.3,0.055999999999999994,0.192,0.226,0.545,0.084,2006-07
4874,Andris Biedrins,GSW,21.0,210.82,111.13004,None,Latvia,2004,1,11,82,9.5,9.3,1.1,3.1,0.11599999999999999,0.244,0.139,0.598,0.053,2006-07
4875,Beno Udrih,SAS,24.0,190.5,90.7184,None,Slovenia,2004,1,28,73,4.7,1.1,1.7,2.1,0.013999999999999999,0.08800000000000001,0.213,0.45899999999999996,0.22,2006-07
4876,Baron Davis,GSW,28.0,190.5,97.52228000000001,UCLA,USA,1999,1,3,63,20.1,4.4,8.1,4.9,0.025,0.113,0.266,0.53,0.35600000000000004,2006-07
4877,Ben Gordon,CHI,24.0,190.5,90.7184,Connecticut,USA,2004,1,3,82,21.4,3.1,3.6,5.6,0.015,0.092,0.29,0.5720000000000001,0.19399999999999998,2006-07
4878,Antonio McDyess,DET,32.0,205.74,111.13004,Alabama,USA,1995,1,2,82,8.1,6.0,0.9,8.7,0.114,0.22899999999999998,0.184,0.552,0.07200000000000001,2006-07
4879,Antonio Daniels,WAS,32.0,193.04,92.98635999999999,Bowling Green,USA,1997,1,4,80,7.1,1.9,3.6,-1.0,0.012,0.091,0.145,0.5720000000000001,0.261,2006-07
4880,Austin Croshere,DAL,32.0,208.28,106.59411999999999,Providence,USA,1997,1,12,61,3.7,3.0,0.7,0.8,0.053,0.231,0.17600000000000002,0.46299999999999997,0.10400000000000001,2006-07
4881,Antoine Walker,MIA,30.0,205.74,111.13004,Kentucky,USA,1996,1,6,78,8.5,4.3,1.7,0.6,0.061,0.16,0.22399999999999998,0.462,0.122,2006-07
4882,Anthony Roberson,GSW,24.0,187.96,85.275296,Florida,USA,Undrafted,Undrafted,Undrafted,20,5.6,1.1,0.5,-14.6,0.009000000000000001,0.091,0.221,0.527,0.071,2006-07
4883,Anthony Parker,TOR,32.0,198.12,97.52228000000001,Bradley,USA,1997,1,21,73,12.4,3.9,2.1,7.5,0.028999999999999998,0.109,0.158,0.596,0.096,2006-07
4884,Anthony Johnson,ATL,32.0,190.5,88.45044,College of Charleston,USA,1997,2,39,67,5.3,1.5,3.0,-5.1,0.021,0.07200000000000001,0.159,0.48,0.249,2006-07
4885,Anthony Carter,DEN,32.0,187.96,88.45044,Hawaii,USA,Undrafted,Undrafted,Undrafted,2,3.0,1.5,5.5,6.2,0.0,0.067,0.155,0.375,0.423,2006-07
4886,Antoine Wright,NJN,23.0,200.66,97.52228000000001,Texas A&M,USA,2005,1,15,63,4.5,2.8,0.9,-4.3,0.042,0.14,0.13699999999999998,0.5,0.081,2006-07
4887,Ben Wallace,CHI,32.0,205.74,108.86208,Virginia Union,USA,Undrafted,Undrafted,Undrafted,77,6.4,10.7,2.4,3.9,0.127,0.22,0.107,0.456,0.10099999999999999,2006-07
4888,Desmond Mason,MIL,30.0,195.58,100.697424,Oklahoma State,USA,2000,1,17,59,9.7,4.3,2.1,-5.2,0.05,0.128,0.168,0.519,0.107,2007-08
4889,Devean George,DAL,30.0,203.2,106.59411999999999,Augsburg,USA,1999,1,23,53,3.7,2.6,0.7,0.2,0.04,0.149,0.14400000000000002,0.43700000000000006,0.068,2007-08
4890,Devin Brown,CLE,29.0,195.58,95.25432,Texas-San Antonio,USA,Undrafted,Undrafted,Undrafted,78,7.5,3.4,2.2,-0.7,0.040999999999999995,0.134,0.179,0.494,0.166,2007-08
4891,Devin Harris,NJN,25.0,190.5,83.91452,Wisconsin,USA,2004,1,5,64,14.8,2.7,5.8,5.4,0.017,0.081,0.225,0.573,0.28800000000000003,2007-08
4892,Dikembe Mutombo,HOU,42.0,218.44,117.93392,Georgetown,Congo,1991,1,4,39,3.0,5.1,0.1,3.6,0.11800000000000001,0.221,0.086,0.591,0.012,2007-08
4893,Dirk Nowitzki,DAL,30.0,213.36,111.13004,None,Germany,1998,1,9,77,23.6,8.6,3.5,9.1,0.040999999999999995,0.22699999999999998,0.287,0.585,0.171,2007-08
4894,Dominic McGuire,WAS,22.0,205.74,99.79024,Fresno State,USA,2007,2,47,70,1.3,2.0,0.6,-13.4,0.086,0.14400000000000002,0.10800000000000001,0.397,0.096,2007-08
4895,Donyell Marshall,SEA,35.0,205.74,111.13004,Connecticut,USA,1994,1,4,26,3.8,2.9,0.4,-14.6,0.077,0.187,0.163,0.455,0.044000000000000004,2007-08
4896,Dorell Wright,MIA,22.0,205.74,95.25432,None,USA,2004,1,19,44,7.9,5.0,1.4,-5.5,0.051,0.187,0.149,0.537,0.087,2007-08
4897,Earl Barron,MIA,26.0,213.36,111.13004,Memphis,USA,Undrafted,Undrafted,Undrafted,46,7.1,4.3,0.6,-12.1,0.087,0.191,0.223,0.446,0.063,2007-08
4898,Dwayne Jones,CLE,25.0,210.82,113.851592,Saint Joseph's,USA,Undrafted,Undrafted,Undrafted,56,1.4,2.5,0.2,-5.9,0.162,0.175,0.085,0.5379999999999999,0.033,2007-08
4899,Dwight Howard,ORL,22.0,210.82,120.20188,None,USA,2004,1,1,82,20.7,14.2,1.3,8.1,0.11,0.314,0.24,0.619,0.059000000000000004,2007-08
4900,Dwyane Wade,MIA,26.0,193.04,97.975872,Marquette,USA,2003,1,5,51,24.6,4.2,6.9,-6.2,0.027999999999999997,0.107,0.322,0.5489999999999999,0.336,2007-08
4901,Earl Boykins,CHA,32.0,165.1,60.327736,Eastern Michigan,USA,Undrafted,Undrafted,Undrafted,36,5.1,0.9,2.7,-6.6,0.017,0.052000000000000005,0.19,0.467,0.27,2007-08
4902,Earl Watson,SEA,29.0,185.42,83.91452,UCLA,USA,2001,2,39,78,10.7,2.9,6.8,-10.1,0.021,0.087,0.188,0.517,0.359,2007-08
4903,Eddie Gill,SEA,29.0,182.88,83.007336,Weber State,USA,Undrafted,Undrafted,Undrafted,14,2.7,1.6,1.6,-10.4,0.006999999999999999,0.16,0.14,0.5429999999999999,0.297,2007-08
4904,Eddie House,BOS,30.0,185.42,79.3786,Arizona State,USA,2000,2,37,78,7.5,2.1,1.9,9.2,0.016,0.11699999999999999,0.19399999999999998,0.534,0.182,2007-08
4905,Eddie Jones,DAL,36.0,198.12,90.7184,Temple,USA,1994,1,10,47,3.7,2.8,1.5,7.4,0.023,0.145,0.11,0.473,0.105,2007-08
4906,Deron Williams,UTA,24.0,190.5,92.98635999999999,Illinois,USA,2005,1,3,82,18.8,3.0,10.5,7.3,0.013999999999999999,0.08199999999999999,0.23199999999999998,0.595,0.42700000000000005,2007-08
4907,Eddy Curry,NYK,25.0,210.82,129.27372,None,USA,2001,1,4,59,13.2,4.7,0.5,-15.0,0.085,0.124,0.24100000000000002,0.578,0.04,2007-08
4908,Drew Gooden,CHI,26.0,208.28,113.398,Kansas,USA,2002,1,4,69,12.0,8.6,1.2,-2.2,0.092,0.23,0.203,0.495,0.062,2007-08
4909,Derek Fisher,LAL,33.0,185.42,95.25432,Arkansas-Little Rock,USA,1996,1,24,82,11.7,2.1,2.9,6.5,0.012,0.069,0.185,0.556,0.157,2007-08
4910,Darius Washington,SAS,22.0,187.96,88.45044,Memphis,USA,Undrafted,Undrafted,Undrafted,18,2.9,1.1,0.8,1.3,0.035,0.129,0.214,0.493,0.161,2007-08
4911,DerMarr Johnson,SAS,28.0,205.74,95.25432,Cincinnati,USA,2000,1,6,5,3.4,0.2,0.2,0.7,0.0,0.045,0.275,0.5710000000000001,0.077,2007-08
4912,Eduardo Najera,DEN,31.0,203.2,106.59411999999999,Oklahoma,Mexico,2000,2,38,78,5.9,4.3,1.2,9.7,0.07400000000000001,0.14300000000000002,0.11900000000000001,0.57,0.079,2007-08
4913,Daequan Cook,MIA,21.0,195.58,92.98635999999999,Ohio State,USA,2007,1,21,59,8.8,3.0,1.3,-11.7,0.016,0.134,0.19699999999999998,0.48,0.095,2007-08
4914,Dahntay Jones,SAC,27.0,198.12,95.25432,Duke,USA,2003,1,20,25,3.2,1.4,0.5,0.2,0.04,0.149,0.19,0.537,0.10300000000000001,2007-08
4915,Damien Wilkins,SEA,28.0,198.12,102.0582,Georgia,USA,Undrafted,Undrafted,Undrafted,76,9.2,3.2,2.0,-12.1,0.043,0.106,0.19399999999999998,0.474,0.129,2007-08
4916,Damon Jones,CLE,31.0,190.5,88.45044,Houston,USA,Undrafted,Undrafted,Undrafted,67,6.5,1.1,1.9,0.2,0.004,0.06,0.141,0.5820000000000001,0.154,2007-08
4917,Damon Stoudamire,SAS,34.0,177.8,77.56423199999999,Arizona,USA,1995,1,7,60,5.3,2.0,2.8,-4.6,0.022000000000000002,0.10800000000000001,0.193,0.45,0.244,2007-08
4918,Dan Dickau,LAC,29.0,182.88,81.64656,Gonzaga,USA,2002,1,28,67,5.3,1.4,2.6,-4.1,0.013999999999999999,0.099,0.172,0.53,0.273,2007-08
4919,Dan Gadzuric,MIL,30.0,210.82,111.13004,UCLA,Netherlands,2002,2,33,51,3.2,2.8,0.2,-7.7,0.122,0.18,0.174,0.44299999999999995,0.034,2007-08
4920,Daniel Gibson,CLE,22.0,187.96,87.996848,Texas,USA,2006,2,42,58,10.4,2.3,2.5,2.3,0.019,0.071,0.153,0.5920000000000001,0.13,2007-08
4921,Danny Granger,IND,25.0,203.2,103.418976,New Mexico,USA,2005,1,17,80,19.6,6.1,2.1,-2.1,0.035,0.15,0.233,0.5710000000000001,0.09699999999999999,2007-08
4922,Derek Anderson,CHA,33.0,195.58,88.45044,Kentucky,USA,1997,1,13,28,5.0,1.9,1.6,-13.0,0.024,0.126,0.193,0.49700000000000005,0.215,2007-08
4923,Darius Songaila,WAS,30.0,205.74,112.490816,Wake Forest,Lithuania,2002,2,49,80,6.2,3.4,1.7,0.8,0.061,0.146,0.174,0.496,0.142,2007-08
4924,Darrell Armstrong,NJN,40.0,185.42,81.64656,Fayetteville State,USA,Undrafted,Undrafted,Undrafted,50,2.5,1.3,1.5,-7.2,0.037000000000000005,0.106,0.142,0.499,0.225,2007-08
4925,Darrick Martin,TOR,37.0,180.34,77.11064,UCLA,USA,Undrafted,Undrafted,Undrafted,17,1.6,0.4,1.2,15.9,0.024,0.033,0.153,0.29600000000000004,0.21,2007-08
4926,Darryl Watkins,SAC,23.0,210.82,117.02673600000001,Syracuse,USA,Undrafted,Undrafted,Undrafted,9,1.3,1.3,0.0,-13.0,0.08199999999999999,0.13,0.151,0.349,0.0,2007-08
4927,David Harrison,IND,25.0,213.36,127.00576000000001,Colorado,USA,2004,1,29,55,4.2,2.1,0.3,1.4,0.066,0.113,0.165,0.539,0.03,2007-08
4928,David Lee,NYK,25.0,205.74,108.86208,Florida,USA,2005,1,30,81,10.8,8.9,1.2,-6.5,0.11199999999999999,0.243,0.155,0.606,0.067,2007-08
4929,David West,NOH,27.0,205.74,108.86208,Xavier,USA,2003,1,18,76,20.6,8.9,2.3,7.6,0.071,0.204,0.262,0.535,0.10400000000000001,2007-08
4930,DeSagana Diop,NJN,26.0,213.36,127.00576000000001,None,Senegal,2001,1,8,79,2.9,5.0,0.5,4.2,0.14400000000000002,0.203,0.09699999999999999,0.536,0.047,2007-08
4931,DeShawn Stevenson,WAS,27.0,195.58,98.88305600000001,None,USA,2000,1,23,82,11.2,2.9,3.1,1.1,0.016,0.092,0.17300000000000001,0.529,0.152,2007-08
4932,Delonte West,CLE,24.0,190.5,81.64656,Saint Joseph's,USA,2004,1,24,61,8.3,3.2,3.8,-2.5,0.022000000000000002,0.115,0.183,0.49200000000000005,0.242,2007-08
4933,Demetris Nichols,CHI,23.0,203.2,97.975872,Syracuse,USA,2007,2,53,14,1.1,0.4,0.1,-23.3,0.0,0.11599999999999999,0.275,0.326,0.045,2007-08
4934,Darko Milicic,MEM,23.0,213.36,124.7378,None,Serbia,2003,1,2,70,7.2,6.1,0.8,-8.7,0.085,0.19699999999999998,0.175,0.456,0.055,2007-08
4935,Elton Brand,LAC,29.0,203.2,115.212368,Duke,USA,1999,1,1,8,17.6,8.0,2.0,-16.5,0.08800000000000001,0.172,0.252,0.523,0.10300000000000001,2007-08
4936,Jake Voskuhl,MIL,30.0,210.82,115.66596000000001,Connecticut,USA,2000,2,33,44,2.2,2.2,0.3,-9.2,0.087,0.21,0.14,0.528,0.053,2007-08
4937,Eric Piatkowski,PHX,37.0,200.66,97.52228000000001,Nebraska,USA,1994,1,15,16,2.4,0.8,0.6,-7.3,0.011000000000000001,0.085,0.17300000000000001,0.561,0.141,2007-08
