"img-link href","photo-count","list-view-price","list-view-date","left","celly","celly 2","celly 3","celly 4","list-view-location","img-wrp href","he-lazy-image src","list-view-header","branded__text","branded__text 2","he-lazy-image src 2","img-wrp href 2","he-lazy-image src 3"
"https://www.hepsiemlak.com/aydin-cine-yeni-kiralik/daire/122453-177","25","10.000","21-03-2024","Kiralık Daire","2 +
                        1","75 m²","20
                      Yaşında","En Üst Kat","Çine, Yeni Mahallesi","https://www.hepsiemlak.com/emlak-ofisi/ceren-emlak-gayrimenkul-122453","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/0/0/0/9/6/2/2/4/1708969593330-42269000.jpg","Çine Bulvar Arkasında Doğalgaz Kombili Klimalı Kiralık Daire","","","https://hecdnnw.hemlak.com/mncropresize/91/68/logo/3/5/4/2/2/1/68ac7f0b-b153-4a10-9335-ee7fb2f38ebb.jpg","",""
"https://www.hepsiemlak.com/aydin-efeler-mimar-sinan-kiralik/daire/30430-1940","6","25.000","30-03-2024","Kiralık Daire","5 +
                        1","275 m²","6
                      Yaşında","Çatı Katı","Efeler, Mimar Sinan Mahallesi","https://www.hepsiemlak.com/emlak-ofisi/dogu-emlak-30430","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/6/8/4/4/3/4/2/4/f3a4b5ff-2fad-4ffb-a6de-735d1f4ceab5.jpg","Doğu Emlaktan Aydın Mimar Sinanda Kiralık Lüks Dubleks","","","https://hecdnnw.hemlak.com/mncropresize/91/68/logo/0/3/4/0/3/0/b46ca38c-3126-4c94-8abb-5ff35ef8a51a.jpg","",""
"https://www.hepsiemlak.com/aydin-nazilli-isabeyli-kiralik/daire/123971-690","19","7.000","08-04-2024","Kiralık Daire","1 +
                        1","60 m²","5
                      Yaşında","2. Kat","Nazilli, İsabeyli Mahallesi","https://www.hepsiemlak.com/emlak-ofisi/parador-gayrimenkul-123971/selin-girgin-2924876","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/9/7/0/6/7/4/2/4/33701d42-7843-4841-b983-a4f3a44ee823.jpg","Nazilli İsabeyli Mahallesinde 1+1 Eşyalı Kiralık Daire","Selin","Girgin","https://hecdnnw.hemlak.com/mncropresize/68/68/firmuser/6/7/8/4/2/9/2/f83cebe0-8c29-4abf-8216-d6287fa7d1db.jpeg","https://www.hepsiemlak.com/emlak-ofisi/parador-gayrimenkul-123971","https://hecdnnw.hemlak.com/mncropresize/91/68/logo/1/7/9/3/2/1/30c37dfd-0aaa-4104-bc8f-fa7846da5064.jpg"
"https://www.hepsiemlak.com/aydin-efeler-guzelhisar-kiralik/daire/125944-386","19","16.000","21-03-2024","Kiralık Daire","3 +
                        1","130 m²","30
                      Yaşında","3. Kat","Efeler, Güzelhisar Mahallesi","https://www.hepsiemlak.com/emlak-ofisi/emlak-evi-emlak-danismanligi-125944","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/8/7/9/9/8/3/2/4/1711011542872-42389978.jpg","3+1 Bakımlı Kombili Sıfır Tadilatli Kiralık Daire","","","https://hecdnnw.hemlak.com/mncropresize/91/68/logo/4/4/9/5/2/1/09234b49-d838-417f-8116-7c5da07db7a7.jpg","",""
"https://www.hepsiemlak.com/aydin-efeler-orta-kiralik/daire/5625-3108","27","13.500","04-04-2024","Kiralık Daire","2 +
                        1","85 m²","9
                      Yaşında","Ara Kat","Efeler, Orta Mahallesi","https://www.hepsiemlak.com/emlak-ofisi/sun-investment-5625","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/2/3/4/8/7/3/2/4/8f353c54-eb7f-49bc-89fb-11825e67b211.jpg","Aydın Efeler Orta Mahalle De Eşyalı 2+1 Kiralık Daire","","","https://hecdnnw.hemlak.com/mncropresize/91/68/logo/5/2/6/5/0/0/86c8a286-b088-4895-a8f4-0eb84b18fc9b.jpg","",""
"https://www.hepsiemlak.com/aydin-efeler-cumhuriyet-kiralik/daire/107667-331","23","15.500","27-03-2024","Kiralık Daire","2 +
                        1","85 m²","Sıfır Bina","3. Kat","Efeler, Cumhuriyet Mahallesi","https://www.hepsiemlak.com/emlak-ofisi/efe-gayrimenkul-yatirim-danismanligi-107667","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/5/7/1/9/1/4/2/4/4756aa8f-31ba-4876-8f0d-0e3c5d681380.jpeg","Efe'den Cumhuriyet Mah.De Kiralık 2+1 Daire","","","https://hecdnnw.hemlak.com/mncropresize/91/68/logo/7/6/6/7/0/1/41fb169a-ca38-4994-ab08-569b22812577.jpg","",""
"https://www.hepsiemlak.com/aydin-efeler-ata-kiralik/daire/35197-8040","11","13.000","08-04-2024","Kiralık Daire","1 +
                        1","50 m²","Sıfır Bina","1. Kat","Efeler, Ata Mahallesi","https://www.hepsiemlak.com/emlak-ofisi/mykanguru-emlak-35197/erkin-yoruk-720585","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/3/6/5/4/7/4/2/4/9393f37b-4de4-4b95-9abb-9b8521b37e67.jpg","Mykanguru'dan Kiralık Ata Mahallesi'nde 1+1 Sıfır Eşyalı Daire","ERKİN","YÖRÜK","https://hecdnnw.hemlak.com/mncropresize/68/68/firmuser/5/8/5/0/2/7/5fe5e290-29bd-4788-a0bb-c7951615d4cf.jpg","https://www.hepsiemlak.com/emlak-ofisi/mykanguru-emlak-35197","https://hecdnnw.hemlak.com/mncropresize/91/68/logo/7/9/1/5/3/0/5ac5d410-0944-4b41-b230-16999e375c78.jpg"
"https://www.hepsiemlak.com/aydin-didim-akbuk-kiralik/yazlik/76840-785","19","15.000","14-03-2024","Kiralık Yazlık","2 +
                        1","180 m²","25
                      Yaşında","Bahçe Katı","Didim, Akbük Mahallesi","https://www.hepsiemlak.com/emlak-ofisi/vuryapi-emlak-76840","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/4/6/1/6/5/3/2/4/47bb9825-5d08-4a5e-874e-b6a774b82aaa.jpg","Yaz Kış Devamlı Kiralık Akbük'te 2+1 Eşyasız Yazlık","","","https://hecdnnw.hemlak.com/mncropresize/91/68/logo/0/4/8/6/7/0/f87e4c47-5fe0-49bb-853f-c426ab1f88b3.jpg","",""
"https://www.hepsiemlak.com/aydin-germencik-yedieylul-kiralik/daire/130369-242","17","7.000","08-04-2024","Kiralık Daire","1 +
                        1","60 m²","Sıfır Bina","Yüksek Giriş","Germencik, Yedieylül Mahallesi","https://www.hepsiemlak.com/emlak-ofisi/terra-gayrimenkul-130369/nesrin-ozkocaman-3325814","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/3/3/5/5/7/4/2/4/f120a8dd-c6c2-4e5e-8d8c-6d19b8672500.jpg","Aydın Germencik Yedieylül Mah. Belediye Binası Arkası Balkonlu Ferah Geniş 1+1 Kiralık Daire","Nesrin","Özkocaman","https://hecdnnw.hemlak.com/mncropresize/68/68/firmuser/4/1/8/5/2/3/3/5eec5f2c-1ed8-45e3-b0f2-189742e0bbfc.jpg","https://www.hepsiemlak.com/emlak-ofisi/terra-gayrimenkul-130369","https://hecdnnw.hemlak.com/mncropresize/91/68/logo/9/6/3/0/3/1/da057e5c-151d-48c1-91c7-263f62911a3c.jpg"
"https://www.hepsiemlak.com/aydin-kusadasi-kadinlar-denizi-kiralik/villa/114395-2803","35","20.000","03-04-2024","Kiralık Villa","3 +
                        1","170 m²","21
                      Yaşında","Bahçe Katı","Kuşadası, Kadınlar Denizi Mahallesi","https://www.hepsiemlak.com/emlak-ofisi/emlak-adasi-kusadasi-114395/arda-demiral-2466017","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/6/9/5/3/5/4/2/4/9859ca43-0a4b-4e17-bdb1-a47180def587.jpeg","Kadınlar Denizinde 3+1 Eşyalı Kiralık Villa","ARDA","DEMİRAL","https://hecdnnw.hemlak.com/mncropresize/68/68/firmuser/7/1/0/6/6/4/2/144ff04d-6052-4ed9-8b76-0f8fcea7bd07.jpg","https://www.hepsiemlak.com/emlak-ofisi/emlak-adasi-kusadasi-114395","https://hecdnnw.hemlak.com/mncropresize/91/68/logo/5/9/3/4/1/1/3bcc3029-88db-4874-8c4f-e3070c356529.jpg"
"https://www.hepsiemlak.com/aydin-kusadasi-davutlar-kiralik/villa/130348-169","18","20.000","06-03-2024","Kiralık Villa","3 +
                        1","180 m²","20
                      Yaşında","","Kuşadası, Davutlar Mahallesi","https://www.hepsiemlak.com/emlak-ofisi/yildiz-insaat-gayrimenkul-130348","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/7/8/8/5/1/3/2/4/1709743647772-42315887.jpg","Yıldız İnşaat Gayrimenkul'den Kiralık 3+1 Villa","","","https://hecdnnw.hemlak.com/mncropresize/91/68/logo/8/4/3/0/3/1/7359ed5f-c2a8-4cfd-9c51-0a45c596ed20.jpg","",""
"https://www.hepsiemlak.com/aydin-kusadasi-sogucak-kiralik/villa/141531-66","22","20.000","29-03-2024","Kiralık Villa","3 +
                        1","125 m²","15
                      Yaşında","","Kuşadası, Soğucak Mahallesi","https://www.hepsiemlak.com/emlak-ofisi/villa-star-141531/nuri-camoglu-3982991","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/8/0/1/5/9/2/2/4/1709384365688-42295108.jpg","Denıze,  Avm, Nazilli Pazarına Yürüyüş Mesafesınde Doğal Gazlı Villa","Nuri","Çamoğlu","https://hecdnnw.hemlak.com/mncropresize/68/68/firmuser/1/9/9/2/8/9/3/57e0a7f8-b7a0-44af-bb19-c21f75fed97b.jpg","https://www.hepsiemlak.com/emlak-ofisi/villa-star-141531","https://hecdnnw.hemlak.com/mncropresize/91/68/logo/1/3/5/1/4/1/b6e19fcc-da60-4cd6-be9d-3f5bbb333f08.jpg"
"https://www.hepsiemlak.com/aydin-nazilli-zafer-kiralik/daire/137179-133","31","9.000","05-04-2024","Kiralık Daire","3 +
                        1","135 m²","11
                      Yaşında","3. Kat","Nazilli, Zafer Mahallesi","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/1/1/6/5/6/2/2/4/1708939414-037543-42265611.jpeg","Miray Emlaktan Nazilli Zafer Mahallesinde Kiralık 3+1 Daire","","","","",""
"https://www.hepsiemlak.com/aydin-nazilli-yesil-kiralik/daire/81382-321","36","15.000","23-02-2024","Kiralık Daire","3 +
                        1","130 m²","Sıfır Bina","Zemin","Nazilli, Yeşil Mahallesi","https://www.hepsiemlak.com/emlak-ofisi/gokbaraz-gayrimenkul-81382/ali-gokbaraz-1583526","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/2/6/2/3/5/2/2/4/0be818ab-5cd5-4c1e-96b4-b8cd0c861395.jpg","Nazilli Yeşil Mahalle'de Kapalı Otoparklı Kiralık Sıfır Daire","ALİ","GÖKBARAZ","https://hecdnnw.hemlak.com/mncropresize/68/68/firmuser/6/2/5/3/8/5/1/75017317-bfda-4377-b5a8-9ded71282e5b.jpg","https://www.hepsiemlak.com/emlak-ofisi/gokbaraz-gayrimenkul-81382","https://hecdnnw.hemlak.com/mncropresize/91/68/logo/2/8/3/1/8/0/578a2789-0479-4275-a056-d351d7052997.jpg"
"https://www.hepsiemlak.com/aydin-efeler-ata-kiralik/daire/137317-52","25","20.000","21-02-2024","Kiralık Daire","3 +
                        1","180 m²","Sıfır Bina","5. Kat","Efeler, Ata Mahallesi","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/0/2/4/4/4/2/2/4/1708533109340-42244420.jpg","Ata Mahallesinde 3+1site İçerisinde Arakatta","","","","",""
"https://www.hepsiemlak.com/aydin-efeler-zafer-kiralik/daire/141207-21","17","13.500","08-04-2024","Kiralık Daire","3 +
                        1","175 m²","30
                      Yaşında","2. Kat","Efeler, Zafer Mahallesi","https://www.hepsiemlak.com/emlak-ofisi/ozbas-emlak-141207","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/8/7/1/9/7/9/1/4/1703880126281-41979178.jpg","Özbaş Emlak'tan Kiralık Daire","","","https://hecdnnw.hemlak.com/mncropresize/91/68/logo/7/0/2/1/4/1/93626669-ed73-434c-972b-083b06de9bb5.jpg","",""
"https://www.hepsiemlak.com/aydin-efeler-girne-kiralik/daire/95325-443","16","12.000","05-04-2024","Kiralık Daire","2 +
                        1","100 m²","25
                      Yaşında","Yüksek Giriş","Efeler, Girne Mahallesi","https://www.hepsiemlak.com/emlak-ofisi/metropol-gayrimenkul-95325","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/1/0/9/7/6/3/2/4/1710598068711-42367901.jpg","Efeler'de Kiralık 2+1 Doğalgazlı Daire","","","https://hecdnnw.hemlak.com/mncropresize/91/68/logo/5/2/3/5/9/0/8fc70d26-cbff-4b0e-9b76-5e567e1021de.PNG","",""
"https://www.hepsiemlak.com/aydin-didim-akbuk-kiralik/daire/117049-5077","20","15.000","28-03-2024","Kiralık Daire","2 +
                        1","95 m²","11
                      Yaşında","2. Kat","Didim, Akbük Mahallesi","https://www.hepsiemlak.com/emlak-ofisi/gho-adalilar-gayrimenkul-117049","https://hecdnnw.hemlak.com/mncropresize/91/68/logo/9/4/0/7/1/1/8af9a162-90c0-4976-83a7-d100ab9508ab.jpg","Didim Akbük'de Denize Sıfır Site İçerisinde Kiralık 2+1 Daire","","","","",""
"https://www.hepsiemlak.com/aydin-kusadasi-ikicesmelik-kiralik/daire/49109-2684","26","15.000","05-04-2024","Kiralık Daire","2 +
                        1","90 m²","4
                      Yaşında","1. Kat","Kuşadası, İkiçeşmelik Mahallesi","https://www.hepsiemlak.com/emlak-ofisi/gho-yorukoglu-gayrimenkul-49109","https://hecdnnw.hemlak.com/mncropresize/91/68/logo/9/0/1/9/4/0/85f90ac7-889b-4ff7-a341-12ce636c4aa4.jpg","Kuşadası Ata Mah. Kiralık 2+1 Daire","","","","",""
"https://www.hepsiemlak.com/aydin-nazilli-yeni-kiralik/daire/143960-27","6","7.000","15-04-2024","Kiralık Daire","3 +
                        1","110 m²","30
                      Yaşında","Yüksek Giriş","Nazilli, Yeni Mahallesi","https://www.hepsiemlak.com/emlak-ofisi/guneri-gayrimenkul-143960","https://hecdnnw.hemlak.com/mncropresize/91/68/logo/0/6/9/3/4/1/b61d64fa-753f-4fdf-a53b-c03b028a7adb.jpg","Aydın Nazilli Yeni Mahallede Kiralık Daire","","","","",""
"https://www.hepsiemlak.com/aydin-kusadasi-karaova-kiralik/villa/95091-864","35","50.000","09-04-2024","Kiralık Villa","3 +
                        1","150 m²","16
                      Yaşında","1. Kat","Kuşadası, Karaova Mahallesi","https://www.hepsiemlak.com/emlak-ofisi/armada-gayrimenkul-danismanlik-95091","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/3/7/3/8/7/4/2/4/8b5fec45-a70d-429e-adaa-c1c3cc55dccf.jpg","Kuşadası'nda Kiralık Eşyalı 3+1 Villa","","","https://hecdnnw.hemlak.com/mncropresize/91/68/logo/1/9/0/5/9/0/3e9ec0ad-2017-41a2-99ea-38d6962fcb5a.jpg","",""
"https://www.hepsiemlak.com/aydin-cine-sevketiye-kiralik/daire/131814-261","8","7.500","11-04-2024","Kiralık Daire","1 +
                        1","55 m²","7
                      Yaşında","Zemin","Çine, Şevketiye Mahallesi","https://www.hepsiemlak.com/emlak-ofisi/konak-gayrimenkul-131814","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/3/8/4/3/0/4/2/4/1711212056-455462-42403483.jpeg","Konak Gayrimenkul’den 1+1 Eşyalı Çine’de Bayan Memura Kiralık","","","https://hecdnnw.hemlak.com/mncropresize/91/68/logo/4/1/8/1/3/1/8153ee9e-f0d6-41af-8386-163bb74a3316.jpg","",""
"https://www.hepsiemlak.com/aydin-efeler-zafer-kiralik/daire/125944-389","18","8.000","15-04-2024","Kiralık Daire","3 +
                        1","130 m²","30
                      Yaşında","3. Kat","Efeler, Zafer Mahallesi","https://www.hepsiemlak.com/emlak-ofisi/emlak-evi-emlak-danismanligi-125944","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/3/0/7/4/1/4/2/4/090c8a4f-0b6d-4297-82f3-0abe8d2c924e.jpg","Zafer Mahallesinde Uygun Fiyatlı Kiralık 3+1 Uygun Daire","","","https://hecdnnw.hemlak.com/mncropresize/91/68/logo/4/4/9/5/2/1/09234b49-d838-417f-8116-7c5da07db7a7.jpg","",""
"https://www.hepsiemlak.com/aydin-efeler-mimar-sinan-kiralik/daire/124140-402","16","20.000","06-03-2024","Kiralık Daire","3 +
                        1","130 m²","18
                      Yaşında","2. Kat","Efeler, Mimar Sinan Mahallesi","https://www.hepsiemlak.com/emlak-ofisi/mh-bordo-gayrimenkul-124140/altan-sahin-2932074","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/9/6/0/4/1/3/2/4/a6a030da-6a0c-497d-a157-a16e89848535.jpg","Aydın  Efeler Mimarsinan Mah 3+1  Arakat Doğalgazlı Kiralık  Daire","Altan","Şahin","https://hecdnnw.hemlak.com/mncropresize/68/68/firmuser/4/7/0/2/3/9/2/88d63eb7-a232-4248-9ca3-ef7c89d00c8c.jpg","https://www.hepsiemlak.com/emlak-ofisi/mh-bordo-gayrimenkul-124140","https://hecdnnw.hemlak.com/mncropresize/91/68/logo/0/4/1/4/2/1/c842c1c3-8303-4641-98ce-a0d0a2dfa685.jpg"
"https://www.hepsiemlak.com/aydin-germencik-yedieylul-kiralik/daire/130369-235","23","14.000","07-03-2024","Kiralık Daire","3 +
                        1","145 m²","Sıfır Bina","Zemin","Germencik, Yedieylül Mahallesi","https://www.hepsiemlak.com/emlak-ofisi/terra-gayrimenkul-130369/nesrin-ozkocaman-3325814","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/6/7/7/9/1/3/2/4/8e5204c4-8f6c-4f20-ba68-ec7144cb1779.jpg","Aydın Germencik Yedieylül Mah. Himmet Çondur Ortaokulu Sokağında Zemin Kat  3+1 Kiralık Daire","Nesrin","Özkocaman","https://hecdnnw.hemlak.com/mncropresize/68/68/firmuser/4/1/8/5/2/3/3/5eec5f2c-1ed8-45e3-b0f2-189742e0bbfc.jpg","https://www.hepsiemlak.com/emlak-ofisi/terra-gayrimenkul-130369","https://hecdnnw.hemlak.com/mncropresize/91/68/logo/9/6/3/0/3/1/da057e5c-151d-48c1-91c7-263f62911a3c.jpg"
"https://www.hepsiemlak.com/aydin-efeler-kurtulus-kiralik/daire/137317-51","22","15.500","21-02-2024","Kiralık Daire","3 +
                        1","200 m²","20
                      Yaşında","3. Kat","Efeler, Kurtuluş Mahallesi","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/3/8/3/4/4/2/2/4/1708532478263-42244383.jpg","Kurtuluş Mahallenin De Arafat'ta Doğalgaz Kombili Asansörlü","","","","",""
"https://www.hepsiemlak.com/aydin-kusadasi-degirmendere-kiralik/daire/123899-480","35","13.500","20-02-2024","Kiralık Daire","1 +
                        1","55 m²","2
                      Yaşında","Bahçe Katı","Kuşadası, Değirmendere Mahallesi","https://www.hepsiemlak.com/emlak-ofisi/eminada-gayrimenkul-123899","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/9/6/0/5/3/2/2/4/c4b7be98-94fb-453a-b260-cb9a87a50d55.jpg","Kuşadası Kiralık Eşyalı Daire Güvenlik Ve Havuzlu Sitede Lüks 1+1","","","https://hecdnnw.hemlak.com/mncropresize/91/68/logo/9/9/8/3/2/1/37ee55f1-9268-4994-87e0-34642022e43e.jpg","",""
"https://www.hepsiemlak.com/aydin-nazilli-isabeyli-kiralik/daire/123971-684","17","6.500","25-03-2024","Kiralık Daire","1 +
                        1","55 m²","6
                      Yaşında","3. Kat","Nazilli, İsabeyli Mahallesi","https://www.hepsiemlak.com/emlak-ofisi/parador-gayrimenkul-123971/selin-girgin-2924876","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/8/2/4/0/1/4/2/4/6b57c570-75a6-47b2-93cc-7a4b3acc1b4b.jpg","İsabeyli Mahallesinde 1+1 Eşyalı Kiralık Daire","Selin","Girgin","https://hecdnnw.hemlak.com/mncropresize/68/68/firmuser/6/7/8/4/2/9/2/f83cebe0-8c29-4abf-8216-d6287fa7d1db.jpeg","https://www.hepsiemlak.com/emlak-ofisi/parador-gayrimenkul-123971","https://hecdnnw.hemlak.com/mncropresize/91/68/logo/1/7/9/3/2/1/30c37dfd-0aaa-4104-bc8f-fa7846da5064.jpg"
"https://www.hepsiemlak.com/aydin-efeler-hasanefendi-ramazan-pasa-kiralik/daire/71291-2515","28","15.000","13-04-2024","Kiralık Daire","3 +
                        1","155 m²","30
                      Yaşında","5. Kat","Efeler, Hasanefendi - Ramazan Paşa Mahallesi","https://www.hepsiemlak.com/emlak-ofisi/gazi-emlak-71291/irfan-gumus-1353473","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/2/5/0/5/8/2/2/4/1709379764745-42285052.jpg","Gaziemlak Tan Hasanefendi Mah.Asansörlú Doğalgazlı 3+1 147m2 Daire Kiralıktır","İrfan","Gümüş","https://hecdnnw.hemlak.com/mncropresize/68/68/firmuser/3/7/4/3/5/3/1/2209e760-74d6-4e3b-966b-649846c5dc55.jpeg","https://www.hepsiemlak.com/emlak-ofisi/gazi-emlak-71291","https://hecdnnw.hemlak.com/mncropresize/91/68/logo/1/9/2/1/7/0/3c55a791-3353-4bea-b787-0553ff45f27b.jpg"
"https://www.hepsiemlak.com/aydin-efeler-adnan-menderes-kiralik/daire/107667-330","21","15.000","27-03-2024","Kiralık Daire","2 +
                        1","95 m²","1
                      Yaşında","2. Kat","Efeler, Adnan Menderes Mahallesi","https://www.hepsiemlak.com/emlak-ofisi/efe-gayrimenkul-yatirim-danismanligi-107667","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/3/7/1/9/1/4/2/4/bec99093-7ad9-4c1f-b4ec-5e90fba53e8a.jpeg","Efe'den Adnan Menderes Mah.De Kiralık 2+1 Daire","","","https://hecdnnw.hemlak.com/mncropresize/91/68/logo/7/6/6/7/0/1/41fb169a-ca38-4994-ab08-569b22812577.jpg","",""
"https://www.hepsiemlak.com/aydin-kusadasi-degirmendere-kiralik/daire/28110-12137","23","18.000","27-03-2024","Kiralık Daire","1 +
                        1","70 m²","8
                      Yaşında","Zemin","Kuşadası, Değirmendere Mahallesi","https://www.hepsiemlak.com/emlak-ofisi/remax-pasha-1-28110","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/6/4/8/0/2/4/2/4/2b69f9a5-087d-4bfe-865c-62eca7853453.jpg","Degirmenderede Geniş Eşyalı 1+1 Kiralık Daire","","","https://hecdnnw.hemlak.com/mncropresize/91/68/logo/0/1/1/8/2/0/699530d5-1289-4f14-82e8-f569eb49d21b.jpg","",""
"https://www.hepsiemlak.com/aydin-nazilli-zafer-kiralik/daire/38276-1334","23","11.000","08-04-2024","Kiralık Daire","3 +
                        1","140 m²","20
                      Yaşında","2. Kat","Nazilli, Zafer Mahallesi","https://www.hepsiemlak.com/emlak-ofisi/mekan-emlak-38276","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/5/3/7/9/3/3/2/4/a83d6e61-c9ba-4229-b28a-0a6c29461b71.jpg","Zafer Mah. De Doğalgaz Kombili, Ara Kat Daire..","","","https://hecdnnw.hemlak.com/mncropresize/91/68/logo/6/7/2/8/3/0/265b1f3a-a193-4593-b2db-3b3c3afad168.jpg","",""
"https://www.hepsiemlak.com/aydin-kusadasi-davutlar-kiralik/daire/72829-1482","20","17.500","05-03-2024","Kiralık Daire","2 +
                        1","90 m²","10
                      Yaşında","1. Kat","Kuşadası, Davutlar Mahallesi","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/0/9/3/3/0/3/2/4/55637852-5b04-4be8-9ba2-45fc5e9ef11e.jpg","Kuşadası Davutlar Kiralık Havuzlu Eşyalı 2+1 Daire","","","","",""
"https://www.hepsiemlak.com/aydin-didim-mavisehir-kiralik/daire/124767-114","20","3.000","02-03-2024","Kiralık Daire","2 +
                        1","120 m²","10
                      Yaşında","Villa Katı","Didim, Mavişehir Mahallesi","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/5/5/0/6/1/1/1/4/1689513646-056641-41116055.jpeg","Mavisehirde Lüx Müstakil Villa Günlük Denize 50 Mt","","","","",""
"https://www.hepsiemlak.com/aydin-kusadasi-degirmendere-kiralik/daire/84929-14131","8","20.000","30-03-2024","Kiralık Daire","2 +
                        1","110 m²","Sıfır Bina","Bahçe Katı","Kuşadası, Değirmendere Mahallesi","https://www.hepsiemlak.com/emlak-ofisi/emlak-61-84929","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/2/9/3/0/3/1/2/4/1706640010784-42130392.jpg","Kuşadası Merkeze Yakın Doğalgazlı 2+1 Sıfır Kiralık Daire","","","https://hecdnnw.hemlak.com/mncropresize/91/68/logo/9/2/9/4/8/0/092411e6-c08c-43fb-a7ed-3ba3aecb6757.jpg","",""
"https://www.hepsiemlak.com/aydin-kusadasi-degirmendere-kiralik/daire/3287-2944","8","15.000","08-04-2024","Kiralık Daire","1 +
                        1","85 m²","5
                      Yaşında","3. Kat","Kuşadası, Değirmendere Mahallesi","https://www.hepsiemlak.com/emlak-ofisi/eskidji-kusadasi-merkez-bolge-ortagi-3287","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/9/5/9/0/2/0/1/4/5ebdf068-55d1-4ba6-bcbc-80e156364990.jpg","Kuşadası'nda 1+1 Kısmi  Eşyalı Havuzlu Site De  Kiralık Daire","","","https://hecdnnw.hemlak.com/mncropresize/91/68/logo/7/8/2/3/0/0/63b89d82-baa0-4ecb-b3bc-984b46556332.jpg","",""
"https://www.hepsiemlak.com/aydin-didim-yeni-kiralik/daire/71180-600","1","25.000","03-04-2024","Kiralık Daire","4 +
                        1","250 m²","1
                      Yaşında","En Üst Kat","Didim, Yeni Mahallesi","https://www.hepsiemlak.com/emlak-ofisi/yatirim-emlak-arsa-ofisi-71180","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/5/1/4/0/5/4/2/4/1712092670789-42450415.jpg","Didim Merkezde Kiralık Boş 4+1 Dubleks Daire","","","https://hecdnnw.hemlak.com/mncropresize/91/68/logo/0/8/1/1/7/0/01c231ad-c06b-47c7-ad7f-9db080b3ec6d.jpg","",""
"https://www.hepsiemlak.com/aydin-nazilli-isabeyli-kiralik/daire/141650-48","6","5.000","06-04-2024","Kiralık Daire","1 +
                        1","55 m²","2
                      Yaşında","Ara Kat","Nazilli, İsabeyli Mahallesi","https://www.hepsiemlak.com/emlak-ofisi/konut-emlak-141650","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/8/8/6/4/7/3/2/4/1710763666-402811-42374688.jpeg","➡️konut Emlaktan İsabeyli Mah De Kiralık 1+1 Daire","","","https://hecdnnw.hemlak.com/mncropresize/91/68/logo/0/5/6/1/4/1/0a7c80a6-b2cc-4d72-9c82-f03c075bcc09.jpg","",""
"https://www.hepsiemlak.com/aydin-kusadasi-sogucak-kiralik/villa/95091-832","35","35.000","09-04-2024","Kiralık Villa","4 +
                        1","250 m²","5
                      Yaşında","1. Kat","Kuşadası, Soğucak Mahallesi","https://www.hepsiemlak.com/emlak-ofisi/armada-gayrimenkul-danismanlik-95091","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/0/9/0/8/7/4/2/4/3f654f75-42a4-4489-8f7c-42d5e93cbe9e.jpg","Kuşadası Soğucakta Deniz Manzaralı 4+1 Kiralık Müstakil Villa","","","https://hecdnnw.hemlak.com/mncropresize/91/68/logo/1/9/0/5/9/0/3e9ec0ad-2017-41a2-99ea-38d6962fcb5a.jpg","",""
