"img-link href","photo-count","list-view-price","list-view-date","left","celly","celly 2","celly 3","celly 4","list-view-location","img-wrp href","he-lazy-image src","he-lazy-image src 2","list-view-header"
"https://www.hepsiemlak.com/izmir-karsiyaka-mavisehir-kiralik/daire/90478-1979","24","21.000","29-03-2024","Kiralık Daire","1 +
                        1","80 m²","30
                      Yaşında","11. Kat","Karşıyaka, Mavişehir Mahallesi","https://www.hepsiemlak.com/emlak-ofisi/startkey-alfa-90478","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/3/7/3/7/4/3/2/4/74bdb76d-674f-450c-84e8-76f8f72658ef.jpg","https://hecdnnw.hemlak.com/mncropresize/91/68/logo/8/7/4/0/9/0/260cd203-13d2-414a-befc-da6783ce5dd6.jpg","Mavişehir Selçuk Bloklarında Açık Cepheli Eşyalı Kiralık 1+1"
"https://www.hepsiemlak.com/izmir-karsiyaka-bahcelievler-kiralik/daire/29342-1947","24","18.000","13-04-2024","Kiralık Daire","2 +
                        1","120 m²","20
                      Yaşında","Yüksek Giriş","Karşıyaka, Bahçelievler Mahallesi","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/2/4/8/2/6/1/2/4/777718aa-e11a-4f21-a4ba-5a03acb65e83.jpg","","K.Yaka B.Evlerde Köşe D.Gazlı Korunaklı Y.Zemin Kiralık"
"https://www.hepsiemlak.com/izmir-cesme-ciftlik-kiralik/villa/104662-509","24","300.000","15-04-2024","Kiralık Villa","3 +
                        1","270 m²","18
                      Yaşında","","Çeşme, Çiftlik Mahallesi","https://www.hepsiemlak.com/emlak-ofisi/zehra-zurnaci-gayrimenkul-ve-danismanlik-104662","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/6/7/1/0/6/9/0/4/1686775100-3903918-40960176.jpeg","https://hecdnnw.hemlak.com/mncropresize/91/68/logo/2/6/6/4/0/1/704f52e2-7d0d-4993-b58a-aa2a9fd5eeae.jpg","Çeşme. Çiftliköyde Yaz Sezonu (4 Ay) Kiralık Dubleks"
"https://www.hepsiemlak.com/izmir-menemen-ataturk-kiralik/daire/112628-1842","23","10.500","15-04-2024","Kiralık Daire","1 +
                        1","55 m²","1
                      Yaşında","Ara Kat","Menemen, Atatürk Mahallesi","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/6/1/4/7/4/3/2/4/1710277463610-42347416.jpg","","Fırsaattt Menemende Havuzlu Sıtede  Ferah 1+1 Kıralık"
"https://www.hepsiemlak.com/izmir-balcova-koruturk-kiralik/daire/65283-620","23","25.000","18-03-2024","Kiralık Daire","1 +
                        1","58 m²","7
                      Yaşında","2. Kat","Balçova, Korutürk Mahallesi","","","","0 Eylul Ve Ekonomi Arasi  Deprem Yonetmeliginde Terasli Manzarali Otoparkli Esyali Daire"
"https://www.hepsiemlak.com/izmir-bayrakli-mansuroglu-kiralik/daire/38547-1763","15","12.000","27-03-2024","Kiralık Daire","3 +
                        1","140 m²","25
                      Yaşında","1. Kat","Bayraklı, Mansuroğlu Mahallesi","","","","Finalim Emlak'tan Özkanlar Kurtuluş Cad.  Metro Yakını 3+1 Daire"
"https://www.hepsiemlak.com/izmir-gaziemir-irmak-kiralik/daire/141748-37","13","15.000","07-04-2024","Kiralık Daire","3 +
                        1","140 m²","20
                      Yaşında","3. Kat","Gaziemir, Irmak Mahallesi","https://www.hepsiemlak.com/emlak-ofisi/gaziemirim-emlak-141748","https://hecdnnw.hemlak.com/mncropresize/91/68/logo/8/4/7/1/4/1/739c94cc-f28b-4ce9-93d7-8539e5d9293b.jpg","","Irmak Mahallesinde 3+1 140 M2 Kiralık 3:Kat Daire"
"https://www.hepsiemlak.com/izmir-karabaglar-basin-sitesi-kiralik/daire/21655-3013","30","19.500","12-04-2024","Kiralık Daire","3 +
                        1","120 m²","45
                      Yaşında","4. Kat","Karabağlar, Basın Sitesi Mahallesi","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/9/6/8/4/3/6/7/3/1631096077883-37634869.jpg","","Basinsitesinde, Deniz Manzaralı Arakat Kiralık Daire"
"https://www.hepsiemlak.com/izmir-menemen-gazi-kiralik/daire/93424-903","19","18.500","05-04-2024","Kiralık Daire","3 +
                        1","125 m²","Sıfır Bina","3. Kat","Menemen, Gazi Mahallesi","https://www.hepsiemlak.com/emlak-ofisi/turyap-bostanli-temsilciligi-93424","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/1/7/3/5/2/4/2/4/9a692999-5b3d-4c58-b0ca-5468e218c2d3.jpg","https://hecdnnw.hemlak.com/mncropresize/91/68/logo/4/2/4/3/9/0/897ce384-9289-4782-943f-1c73b549fa16.jpg","Kent 2 Bitişiği Gazi Mah. Site İçinde Satılık Sıfır 3+1 Daireler"
"https://www.hepsiemlak.com/izmir-cesme-sakarya-kiralik/villa/36744-5052","60","375.000","09-04-2024","Kiralık Villa","4 +
                        1","250 m²","Sıfır Bina","","Çeşme, Sakarya Mahallesi","https://www.hepsiemlak.com/emlak-ofisi/arda-gayrimenkul-yatirim-danismanligi-36744","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/9/9/4/5/1/8/0/4/66f28a17-bfb5-492f-89c5-2bc80ca2f203.jpg","https://hecdnnw.hemlak.com/mncropresize/91/68/logo/4/4/7/6/3/0/877a05ac-81bf-4041-917d-b7308f59f87f.jpg","Çeşme Merkezde Ayayorgi Yakını 4+1 Sıfır Eşyalı Sezonda Aylık Kiralık Havuzlu Lüks Taş Villa"
"https://www.hepsiemlak.com/izmir-guzelbahce-yelki-kiralik/daire/116952-174","22","37.000","16-04-2024","Kiralık Daire","3 +
                        1","132 m²","7
                      Yaşında","Ara Kat","Güzelbahçe, Yelki Mahallesi","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/5/7/4/4/5/4/2/4/1712153164-050653-42454475.jpeg","","Güzelbahçe Yelki Mh De Eşyalı Lüx 3+1 Daire"
"https://www.hepsiemlak.com/izmir-bornova-gurpinar-kiralik/daire/78202-2633","22","20.000","08-04-2024","Kiralık Daire","3 +
                        1","130 m²","12
                      Yaşında","2. Kat","Bornova, Gürpınar Mahallesi","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/7/8/6/8/4/4/2/4/31465a15-89db-4ce9-b2e7-38f0a59a31b1.jpg","","Bornova Pınarbaşı Gürpınar Mahallesinde  Kiralık 3+1  Daire"
"https://www.hepsiemlak.com/izmir-konak-altintas-kiralik/daire/120563-1429","22","17.000","06-04-2024","Kiralık Daire","2 +
                        1","120 m²","31
                      Yaşında","4. Kat","Konak, Altıntaş Mahallesi","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/0/7/2/3/6/1/2/4/33fbadd4-5c8e-44c4-8eac-aa19dc28a054.jpg","","İnönü Caddesi Üçyol Metro Yakını Doğalgazlı Kiralık Daire 2+1"
"https://www.hepsiemlak.com/izmir-karsiyaka-bostanli-kiralik/daire/10976-2259","12","25.000","11-04-2024","Kiralık Daire","3 +
                        1","160 m²","25
                      Yaşında","2. Kat","Karşıyaka, Bostanlı Mahallesi","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/7/2/6/0/7/4/2/4/1712478381-355495-42470627.jpeg","","Mevlana Emkak Tan Nergiz De"
"https://www.hepsiemlak.com/izmir-urla-guvendik-kiralik/daire/8447-178","12","250.000","06-04-2024","Kiralık Daire","1 +
                        1","55 m²","1
                      Yaşında","2. Kat","Urla, Güvendik Mahallesi","https://www.hepsiemlak.com/emlak-ofisi/ra-grup-8447/ridvan-akgun-8447","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/8/0/2/6/6/4/2/4/e140f39d-99a3-41f2-9fc2-48896cc8d17c.jpeg","https://hecdnnw.hemlak.com/mncropresize/68/68/firmuser/7/4/4/8/0/0/cfc581aa-be0e-429b-acb8-97846a019fec.jpg","Urla Casamarınblue1'de Teraslı Deniz Manzaralı Kiralık 1+1 Daire"
"https://www.hepsiemlak.com/izmir-narlidere-limanreis-kiralik/mustakil-ev/93359-111","6","98.500","14-04-2024","Kiralık Müstakil Ev","5 +
                        2","350 m²","30
                      Yaşında","","Narlıdere, Limanreis Mahallesi","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/6/2/6/2/7/4/1/4/1696661182-856633-41472626.jpeg","","İşyerine Kiralık - Sakin Bölgede 650m2 Arsa İçinde 2 Katlı Villa"
"https://www.hepsiemlak.com/izmir-bergama-fevzipasa-kiralik/daire/139579-41","9","20.000","16-04-2024","Kiralık Daire","2 +
                        1","120 m²","18
                      Yaşında","2. Kat","Bergama, Fevzipaşa Mahallesi","https://www.hepsiemlak.com/emlak-ofisi/kristal-gayrimenkul-139579","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/1/1/0/5/9/3/2/4/1711094737-177259-42395011.jpeg","https://hecdnnw.hemlak.com/mncropresize/91/68/logo/9/7/5/9/3/1/f70f5923-5010-4a64-a6b3-8bf8aa487429.jpg","İzmir Bergama Gaziosmanpaşa Mahalleside Eşyalı Kiralık Daire"
"https://www.hepsiemlak.com/izmir-cigli-balatcik-kiralik/daire/87808-1499","13","17.000","15-04-2024","Kiralık Daire","1 +
                        1","80 m²","3
                      Yaşında","3. Kat","Çiğli, Balatçık Mahallesi","https://www.hepsiemlak.com/emlak-ofisi/global-cozum-gayrimenkul-87808","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/2/0/0/3/1/8/1/4/ba97088b-eb03-4f02-8219-e1241985bac4.jpeg","https://hecdnnw.hemlak.com/mncropresize/91/68/logo/8/0/8/7/8/0/e49eaa22-3e09-4953-9ecc-2e650c8429a4.jpg","Balatçık ( Ful Eşyalı) Kiralık 2+0 Geniş  Daire"
"https://www.hepsiemlak.com/izmir-buca-kurucesme-kiralik/daire/85846-1729","11","11.000","28-03-2024","Kiralık Daire","1 +
                        1","45 m²","5
                      Yaşında","3. Kat","Buca, Kuruçeşme Mahallesi","https://www.hepsiemlak.com/emlak-ofisi/ozdemir-emlak-gayrimenkul-85846","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/5/4/9/4/1/4/2/4/f4807178-d246-4e93-bd33-ae1625388b6e.jpg","https://hecdnnw.hemlak.com/mncropresize/91/68/logo/6/4/8/5/8/0/10279389-4145-4398-810e-50e29a32302e.jpg","İzmir Buca Kuruçeşme// Kampüs Yakını//5yıllık 1+1// Arakat 40m2// Ful Eşyalı/doğalgazlı//daire"
"https://www.hepsiemlak.com/izmir-karsiyaka-semikler-kiralik/daire/71862-1524","28","21.500","13-04-2024","Kiralık Daire","3 +
                        1","110 m²","3
                      Yaşında","5. Kat","Karşıyaka, Şemikler Mahallesi","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/2/9/1/5/4/4/2/4/1712009332-758903-42445192.jpeg","","3+1 Dubleks_açık Mutfaklı_teraslı_merkezde"
"https://www.hepsiemlak.com/izmir-balcova-koruturk-kiralik/daire/10374-4038","28","18.000","26-03-2024","Kiralık Daire","3 +
                        1","110 m²","30
                      Yaşında","Yüksek Giriş","Balçova, Korutürk Mahallesi","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/9/3/6/0/8/2/2/4/1709390647165-42280639.jpg","","Kolej Ofis Gay.Korutürk Mh Site İçinde Kiralık Yüksek Giriş Daire"
"https://www.hepsiemlak.com/izmir-menderes-ozdere-cumhuriyet-kiralik/daire/25025-2125","5","10.000","15-04-2024","Kiralık Daire","2 +
                        1","85 m²","1
                      Yaşında","3. Kat","Menderes, Özdere Cumhuriyet Mahallesi","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/5/2/6/1/9/4/2/4/1713207701710-42491625.jpg","","Özdere Cumhuriyet Mahallesi Devamlı Kiralık 2+1 Sıfır Daire"
"https://www.hepsiemlak.com/izmir-karabaglar-refet-bele-kiralik/daire/128275-371","18","21.000","05-04-2024","Kiralık Daire","3 +
                        1","130 m²","20
                      Yaşında","Ara Kat","Karabağlar, Refet Bele Mahallesi","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/4/8/5/1/6/4/2/4/1712301964195-42461584.jpg","","Geniş Ferah İşte Sizin Eviniz"
"https://www.hepsiemlak.com/izmir-bornova-kazimdirik-kiralik/daire/142177-93","16","27.000","04-04-2024","Kiralık Daire","1 +
                        1","45 m²","4
                      Yaşında","Ara Kat","Bornova, Kazımdirik Mahallesi","https://www.hepsiemlak.com/emlak-ofisi/startkey-corner-142177","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/0/2/9/6/5/4/2/4/94bdc5c0-9c68-4eb8-ab3a-c6c6dbe2c358.jpg","https://hecdnnw.hemlak.com/mncropresize/91/68/logo/7/7/1/2/4/1/1daa53d2-aadd-4640-93f5-b3c7642139cd.jpeg","Folkart İncity Residence Full Eşyalı 1+1 Kiralık Daire"
"https://www.hepsiemlak.com/izmir-bornova-ataturk-kiralik/daire/129267-290","25","16.000","08-04-2024","Kiralık Daire","3 +
                        1","140 m²","18
                      Yaşında","Yüksek Giriş","Bornova, Atatürk Mahallesi","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/4/2/8/2/5/4/2/4/1712139948127-42452824.jpg","","Bornova Atatürk Mah. 135 M2 D.Gazlı 3+1"
"https://www.hepsiemlak.com/izmir-cesme-alacati-kiralik/villa/125876-2006","47","185.000","05-04-2024","Kiralık Villa","4 +
                        1","325 m²","13
                      Yaşında","","Çeşme, Alaçatı Mahallesi","https://www.hepsiemlak.com/emlak-ofisi/kw-alesta-viya-orsa-4-125876","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/6/5/3/9/2/4/2/4/1711674672-9385571-42429356.jpeg","https://hecdnnw.hemlak.com/mncropresize/91/68/logo/6/7/8/5/2/1/0342d86e-fbb2-43c5-93c2-fa0deaffdebc.jpg","Alaçatı Göbene’de Müstakil Havuzlu, Geniş Bahçeli 4+1 Modern Villa"
"https://www.hepsiemlak.com/izmir-cigli-balatcik-kiralik/daire/141035-15","15","15.750","28-03-2024","Kiralık Daire","1 +
                        1","65 m²","6
                      Yaşında","3. Kat","Çiğli, Balatçık Mahallesi","https://www.hepsiemlak.com/emlak-ofisi/cilax-gayrimenkul-141035/cigdem-ferahnaz-akar-3962205","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/7/9/7/6/2/4/2/4/42199649-3145-412e-a974-9e9c8c6fab44.jpg","https://hecdnnw.hemlak.com/mncropresize/68/68/firmuser/5/0/2/2/6/9/3/1c741613-a44f-4d65-8de9-7b719c02a9b4.jpg","Ege Nova Suitte Eşyalı 1+1 Kiralık Daire"
"https://www.hepsiemlak.com/izmir-cigli-koyici-kiralik/daire/21001-17547","33","12.000","27-03-2024","Kiralık Daire","2 +
                        1","85 m²","10
                      Yaşında","Yüksek Giriş","Çiğli, Köyiçi Mahallesi","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/1/4/2/3/2/4/2/4/7a718530-55ca-4d94-ae2a-ccd9d7452ce7.jpg","","Çigli K.Çiglide Dogalgazlı 2+1 Kapalı Mutfak Yapılı Daire"
"https://www.hepsiemlak.com/izmir-dikili-bademli-kiralik/daire/131666-214","39","12.000","10-04-2024","Kiralık Daire","2 +
                        1","85 m²","25
                      Yaşında","1. Kat","Dikili, Bademli Mahallesi","","","","Saadet Korkmaz Emlak'tan Dikili Bademli'de Müstakil Eşyalı Sürekli Kiralık 2+1 Daire"
"https://www.hepsiemlak.com/izmir-konak-mithatpasa-kiralik/daire/1980-3056","34","21.000","08-04-2024","Kiralık Daire","3 +
                        1","145 m²","26
                      Yaşında","1. Kat","Konak, Mithatpaşa Mahallesi","","","","Küçükyalıda Bakımlı 145 M2 Kapalı Otoparklı Kiralık Daire"
"https://www.hepsiemlak.com/izmir-cesme-sifne-kiralik/villa/65747-1927","42","650.000","17-03-2024","Kiralık Villa","4 +
                        1","302 m²","2
                      Yaşında","","Çeşme, Şifne Mahallesi","https://www.hepsiemlak.com/emlak-ofisi/ozkanlar-gayrimenkul-danismanligi-65747","https://hecdnnw.hemlak.com/mncropresize/91/68/logo/7/4/7/5/6/0/6a006b73-dc2c-4c57-bbfe-3336c57ec463.jpg","","(s1927) Ilıca'ya Yakın, Özel Tasarım Ve Peyzaj, Modern Mimari, 4+1 Villa"
"https://www.hepsiemlak.com/izmir-karsiyaka-mavisehir-kiralik/daire/58372-4779","60","46.000","17-03-2024","Kiralık Daire","3 +
                        1","150 m²","11
                      Yaşında","4. Kat","Karşıyaka, Mavişehir Mahallesi","https://www.hepsiemlak.com/emlak-ofisi/coldwell-banker-plus-58372/beste-akcil-1077345","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/6/5/8/9/6/3/2/4/df02a51e-1c3e-43a5-ae79-c353fe3dfd78.jpeg","https://hecdnnw.hemlak.com/mncropresize/68/68/firmuser/5/4/3/7/7/0/1/260a3587-7e8b-4a4e-989b-7ffdf42a5a39.jpg","Mavişehir Modern 1 De Havuz Cepheli Kiralık 3+1 Daire"
"https://www.hepsiemlak.com/izmir-guzelbahce-kahramandere-kiralik/daire/21671-6265","54","130.000","18-03-2024","Kiralık Daire","5 +
                        1","505 m²","7
                      Yaşında","Villa Katı","Güzelbahçe, Kahramandere Mahallesi","https://www.hepsiemlak.com/emlak-ofisi/a24-site-gayrimenkul-danismanligi-21671","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/2/4/6/8/4/3/2/4/bf028066-c551-44de-a82f-3b4c1c2b8bab.jpg","https://hecdnnw.hemlak.com/mncropresize/91/68/logo/1/7/6/1/2/0/4e5cad35-93a5-491e-ae0f-db15c85db668.jpg","Güzekbahçede Kiralık Villa Lüx Triplex Havuz Manzara 5+1 290 M²"
"https://www.hepsiemlak.com/izmir-buca-ataturk-kiralik/daire/141770-16","31","13.000","05-04-2024","Kiralık Daire","2 +
                        1","95 m²","7
                      Yaşında","Bodrum ve Zemin","Buca, Atatürk Mahallesi","https://www.hepsiemlak.com/emlak-ofisi/rota-bostanli-gayrimenkul-141770","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/3/9/5/7/3/3/2/4/39eda276-d2b0-4c0e-9b18-281e35866230.jpg","https://hecdnnw.hemlak.com/mncropresize/91/68/logo/0/7/7/1/4/1/3b7ce919-053f-426e-84e4-c159bfa559ed.jpg","Buca Atatürk Mah. Eşyalı Kiralık 2+1 Daire Merkezi Ve Doğalgazlı"
"https://www.hepsiemlak.com/izmir-karabaglar-doganay-kiralik/daire/24845-1646","44","14.000","20-03-2024","Kiralık Daire","3 +
                        1","130 m²","30
                      Yaşında","5. Kat","Karabağlar, Doğanay Mahallesi","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/7/3/1/6/0/6/1/4/26b1df57-80dd-4f91-8071-6075426d93e9.jpg","","Antre Emlak'tan Kiralık Doğanay Mahallesinde Hastane Yanı Full Eşyalı Doğalgazlı  3+1, Daire"
"https://www.hepsiemlak.com/izmir-cesme-alacati-kiralik/villa/136337-44","16","190.000","05-04-2024","Kiralık Villa","2 +
                        1","135 m²","18
                      Yaşında","","Çeşme, Alaçatı Mahallesi","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/6/1/8/8/6/2/1/4/ff78a637-7ceb-4a75-978f-225d7877f81e.jpg","","Çeşme Alaçatıda Kiralık Lüks 2+1 Villa"
"https://www.hepsiemlak.com/izmir-cesme-ilica-kiralik/villa/83337-1527","41","1.000.000","07-04-2024","Kiralık Villa","4 +
                        1","800 m²","7
                      Yaşında","","Çeşme, Ilıca Mahallesi","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/2/9/2/8/0/0/1/4/a80cf97f-5754-481e-aaeb-745a70b98c48.jpg","","Sezgin Kartal...Mamurbaba Modern Konsept Kiralık Havuzlu Müstakil Villa"
"https://www.hepsiemlak.com/izmir-urla-kalabak-kiralik/villa/130738-150","30","110.000","06-04-2024","Kiralık Villa","4 +
                        1","180 m²","2
                      Yaşında","","Urla, Kalabak Mahallesi","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/9/5/6/8/4/7/0/4/83e1ad45-8cfc-4a97-8f17-fb6a3c7469d5.jpg","","Kiralık Denize Sıfır Ultra Lüks Villa Urla"
"https://www.hepsiemlak.com/izmir-cesme-ismet-inonu-kiralik/villa/4993-3476","35","33.000","30-03-2024","Kiralık Villa","2 +
                        1","160 m²","7
                      Yaşında","","Çeşme, İsmet İnönü Mahallesi","https://www.hepsiemlak.com/emlak-ofisi/cesme-atilla-emlak-4993","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/5/7/9/3/1/8/8/3/64401dca-bd83-4328-8669-92de8e4761f2.jpg","https://hecdnnw.hemlak.com/mncropresize/91/68/logo/3/9/9/4/0/0/925a2600-78bb-4e8f-b636-5c95b8a20f62.jpg","Çeşme Boyalık Sırtlarında Deniz Manzaralı Yıllık Kiralık Villa"
"https://www.hepsiemlak.com/izmir-karabaglar-esenyali-kiralik/daire/117663-1687","27","27.500","01-04-2024","Kiralık Daire","3 +
                        1","140 m²","31
                      Yaşında","2. Kat","Karabağlar, Esenyalı Mahallesi","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/2/1/1/4/4/4/2/4/171b3d8d-3aca-483b-a3cf-f21de72f58f1.jpg","","Amerikan Koleji Ve Göztepe Metro Yakını Komple Tadilatlı Çift Cephe Merkezi Isıtmalı 3+1 Kiralık"
"https://www.hepsiemlak.com/izmir-guzelbahce-mustafa-kemal-pasa-kiralik/daire/66531-1315","27","28.900","13-04-2024","Kiralık Daire","3 +
                        1","161 m²","7
                      Yaşında","Bahçe Katı","Güzelbahçe, Mustafa Kemal Paşa Mahallesi","https://www.hepsiemlak.com/emlak-ofisi/remax-flex-66531","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/4/4/0/7/9/1/2/4/761bef96-fb04-4390-a492-76c702b60b46.jpg","https://hecdnnw.hemlak.com/mncropresize/91/68/logo/1/3/5/6/6/0/d4056d19-3d84-453a-bfd9-464345248c26.jpg","Güzelbahçe Yelki'de Kapalı Mutfak Doğalgazlı Eşyalı 3+1 Kiralık Daire"
"https://www.hepsiemlak.com/izmir-guzelbahce-yali-kiralik/daire/45802-1581","10","30.000","09-04-2024","Kiralık Daire","3 +
                        1","168 m²","11
                      Yaşında","1. Kat","Güzelbahçe, Yalı Mahallesi","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/2/1/6/6/7/2/2/4/1709108882245-42276612.jpg","","Mega Dan 3+1 160m2 Net 1 Kat Dogalgazli Genis Ferah Daire Kose Onu Acik Daire"
"https://www.hepsiemlak.com/izmir-urla-denizli-kiralik/villa/123096-156","34","40.000","25-03-2024","Kiralık Villa","3 +
                        1","135 m²","5
                      Yaşında","","Urla, Denizli Mahallesi","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/3/8/3/7/1/3/2/4/7e941211-2aa6-4b1d-aaa9-1b69a6fe1a3d.jpeg","","Urla Denizli Mah. Full Eşyalı Kiralık Villa"
"https://www.hepsiemlak.com/izmir-buca-yaylacik-kiralik/daire/71024-687","16","9.250","13-04-2024","Kiralık Daire","1 +
                        1","55 m²","15
                      Yaşında","Yüksek Giriş","Buca, Yaylacık Mahallesi","https://www.hepsiemlak.com/emlak-ofisi/marka-gayrimenkul-71024","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/1/9/1/2/1/4/2/4/7ba9d13f-157f-45ec-9eee-4f52a1665745.jpg","https://hecdnnw.hemlak.com/mncropresize/91/68/logo/4/2/0/1/7/0/7dda055d-5082-46bd-ad38-896553f4ebda.jpg","Marka'dan Anacadde Üzeri Full Eşyalı&klimalı 1+1 Kiralık Daire"
"https://www.hepsiemlak.com/izmir-cesme-musalla-kiralik/daire/2152-8692","34","350.000","24-03-2024","Kiralık Daire","2 +
                        1","100 m²","5
                      Yaşında","3. Kat","Çeşme, Musalla Mahallesi","https://www.hepsiemlak.com/emlak-ofisi/ege-emlak-2152","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/8/6/9/0/8/9/1/4/ed1ac176-b136-4d41-8bc3-fa43e7ab510e.jpg","https://hecdnnw.hemlak.com/mncropresize/91/68/logo/2/5/1/2/0/0/ff89e351-5d21-40e6-9bfb-f53a5843be8d.jpg","Ege Emlak Tan Çeşme Merkezde 2+1 Eşyalı Yıllık Kiralık Daire"
"https://www.hepsiemlak.com/izmir-menderes-cukuralti-kiralik/daire/142541-9","25","180.000","14-04-2024","Kiralık Daire","3 +
                        1","125 m²","25
                      Yaşında","Villa Katı","Menderes, Çukuraltı Mahallesi","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/3/1/8/6/8/4/2/4/81dafc4a-f71c-4913-bd93-dcc174769580.jpg","","Göktur Yerleşkesinde 3+1 Yazlık Kiralık"
"https://www.hepsiemlak.com/izmir-menemen-kasimpasa-kiralik/daire/0-42484308","19","15.000","13-04-2024","Kiralık Daire","4 +
                        1","154 m²","25
                      Yaşında","Ara Kat","Menemen, Kasımpaşa Mahallesi","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/8/0/3/4/8/4/2/4/1713002861-717503-42484308.jpeg","","Sahibinden Kiralık Adliye Karşısı Merkezde Daire"
"https://www.hepsiemlak.com/izmir-balcova-onur-kiralik/daire/0-42483219","19","17.250","13-04-2024","Kiralık Daire","1 +
                        1","55 m²","5
                      Yaşında","4. Kat","Balçova, Onur Mahallesi","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/9/1/2/3/8/4/2/4/1712924052-9258099-42483219.jpeg","","Kiralık 1+1"
"https://www.hepsiemlak.com/izmir-urla-gulbahce-kiralik/mustakil-ev/0-42481149","15","58.000","11-04-2024","Kiralık Müstakil Ev","3 +
                        1","150 m²","15
                      Yaşında","","Urla, Gülbahçe Mahallesi","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/9/4/1/1/8/4/2/4/02tFsK9qF45nFT51kHzTz.jpg","","Urlanın En Güzel Köyü Gülbahçede Kiralık Yazlık"
"https://www.hepsiemlak.com/izmir-buca-yildiz-kiralik/daire/0-42480572","20","17.000","12-04-2024","Kiralık Daire","3 +
                        1","120 m²","20
                      Yaşında","1. Kat","Buca, Yıldız Mahallesi","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/2/7/5/0/8/4/2/4/KD46ea_eDZeCtn0I1WtjM.jpg","","Sahibinden Kiralik"
"https://www.hepsiemlak.com/izmir-bornova-kizilay-kiralik/daire/131388-33","18","15.000","08-04-2024","Kiralık Daire","3 +
                        1","110 m²","25
                      Yaşında","2. Kat","Bornova, Kızılay Mahallesi","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/7/3/1/5/7/4/2/4/fc13031f-c5f4-44b2-921a-71e6aa144fb7.jpg","","Ev Kolay Emlaktan Kızılay Mah. 3+1 Arakat Kombili Bakımlı Daire"
"https://www.hepsiemlak.com/izmir-bayrakli-bayrakli-kiralik/daire/142409-12","26","13.500","13-04-2024","Kiralık Daire","2 +
                        1","85 m²","30
                      Yaşında","Ara Kat","Bayraklı, Bayraklı Mahallesi","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/9/9/5/8/6/4/2/4/448bf6ff-c2df-4c68-bb87-77ae02d32767.jpg","","Mesut Gayrimenkulden Bayraklı Sevgiyolunda Kiralık Daire"
"https://www.hepsiemlak.com/izmir-odemis-hurriyet-kiralik/daire/0-42467813","25","14.000","06-04-2024","Kiralık Daire","2 +
                        1","90 m²","4
                      Yaşında","2. Kat","Ödemiş, Hürriyet Mahallesi","","","","Kiralık Daire"
"https://www.hepsiemlak.com/izmir-menderes-cukuralti-kiralik/daire/0-42467811","25","19.000","11-04-2024","Kiralık Daire","4 +
                        2","325 m²","20
                      Yaşında","En Üst Kat","Menderes, Çukuraltı Mahallesi","","","","Özderenin En Güzel Konumunda, Anayol Üstünde, Yolun Alt Kısmında Ve Full Deniz Manzaralı"
