"img-link href","photo-count","list-view-price","list-view-date","left","celly","celly 2","celly 3","celly 4","list-view-header","list-view-location","he-lazy-image src","img-wrp href","he-lazy-image src 2"
"https://www.hepsiemlak.com/izmir-foca-ataturk-kiralik/daire/6067-65","19","20.000","10-03-2024","Kiralık Daire","2 +
                        1","90 m²","20
                      Yaşında","En Üst Kat","Simge Emlak'ta Kiralık Eşyalı Daire","Foça, Atatürk Mahallesi","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/6/5/8/7/4/8/8/3/1652550384584-38847856.jpg","",""
"https://www.hepsiemlak.com/izmir-bornova-kemalpasa-kiralik/daire/85533-1425","9","19.000","13-04-2024","Kiralık Daire","3 +
                        1","130 m²","1
                      Yaşında","1. Kat","Ava Emlak'tan Pınarbaşı'nda 3+1 Kiralık Daire","Bornova, Kemalpaşa Mahallesi","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/2/1/6/8/4/3/2/4/a31915f9-aafd-4631-89ba-e31948ebaa79.jpg","https://www.hepsiemlak.com/emlak-ofisi/ava-emlak-danismanligi-85533","https://hecdnnw.hemlak.com/mncropresize/91/68/logo/3/3/5/5/8/0/114648d0-9c56-483a-aa7a-8286d572399b.jpg"
"https://www.hepsiemlak.com/izmir-karsiyaka-mavisehir-kiralik/daire/2527-12599","24","30.000","20-01-2024","Kiralık Daire","3 +
                        1","152 m²","29
                      Yaşında","9. Kat","Mavişehir De Kiralık 3+1 Kısmi Deniz Manzaralı Daire","Karşıyaka, Mavişehir Mahallesi","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/4/7/8/3/8/5/1/4/662a96a6-d255-4fe7-b3a3-f4d78ef75353.jpg","https://www.hepsiemlak.com/emlak-ofisi/remax-adres-2527","https://hecdnnw.hemlak.com/mncropresize/91/68/logo/7/2/5/2/0/0/1a302320-ccdd-4f31-95f3-cc4105f69628.jpg"
"https://www.hepsiemlak.com/izmir-karsiyaka-mavisehir-kiralik/daire/4762-3666","34","20.000","22-03-2024","Kiralık Daire","1 +
                        1","70 m²","29
                      Yaşında","4. Kat","Karşıyaka Mavişehir Sports Karşısı Deniz Manzaralı Kiralık 1+1 Daire","Karşıyaka, Mavişehir Mahallesi","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/4/5/7/4/4/4/2/3/6d9758f4-5fc8-46cf-a634-426409ca0a69.jpg","",""
"https://www.hepsiemlak.com/izmir-odemis-zafer-kiralik/daire/129441-254","20","20.000","15-03-2024","Kiralık Daire","4 +
                        1","160 m²","5
                      Yaşında","Ara Kat","Melih Bilgin Gayrimenkulden Zafer Mahallesinde 4+1 Kiralık Daire","Ödemiş, Zafer Mahallesi","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/5/7/8/6/5/3/2/4/13159939-4be6-4319-8494-57f74280695d.jpg","",""
"https://www.hepsiemlak.com/izmir-konak-mehmet-ali-akman-kiralik/daire/140773-16","30","20.000","07-03-2024","Kiralık Daire","3 +
                        1","100 m²","40
                      Yaşında","Giriş Katı","Üçkuyular Da Temiz Bakımlı 3+1 Eşyalı Kiralık Daire","Konak, Mehmet Ali Akman Mahallesi","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/1/4/3/1/2/3/2/4/6ba7821d-9d32-45d8-bd60-e12826e4ea73.jpg","",""
"https://www.hepsiemlak.com/izmir-menderes-gumuldur-inonu-kiralik/villa/128739-270","37","450.000","06-03-2024","Kiralık Villa","4 +
                        1","200 m²","5
                      Yaşında","","Rota Emlak'tan Denize Sıfır Sitede Geniş Bahçeli 4+1 Kiralık","Menderes, Gümüldür İnönü Mahallesi","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/1/1/5/3/1/3/2/4/5dd7784b-fa44-48d4-873e-95b860c83e1d.jpg","",""
"https://www.hepsiemlak.com/izmir-bornova-mevlana-kiralik/daire/78224-1627","35","16.000","01-04-2024","Kiralık Daire","3 +
                        1","126 m²","21
                      Yaşında","2. Kat","Startkey Evka3 Gayrimenkul Mevlana Mah. Kiralık3+1esyalıdaıre","Bornova, Mevlana Mahallesi","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/3/9/4/9/0/3/2/4/76c317bf-bb23-4e03-aa31-c7eaf5f7083d.jpeg","",""
"https://www.hepsiemlak.com/izmir-cesme-alacati-kiralik/villa/31201-1057","40","350.000","04-03-2024","Kiralık Villa","3 +
                        1","130 m²","5
                      Yaşında","","Alaçatı Hacımemişte Sezonluk Kiralık Taş Ev","Çeşme, Alaçatı Mahallesi","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/4/4/8/3/0/3/2/4/e7a751fd-6d1d-4b56-b3f5-f82e50b21df9.jpg","",""
"https://www.hepsiemlak.com/izmir-karabaglar-ali-fuat-cebesoy-kiralik/daire/137360-48","21","20.000","04-03-2024","Kiralık Daire","3 +
                        1","115 m²","25
                      Yaşında","2. Kat","Ali Fuat Cebesoy Mahallesinde 3+1 Doğalgazlı Kiralık Daire","Karabağlar, Ali Fuat Cebesoy Mahallesi","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/8/6/9/8/7/2/2/4/1709126069-878792-42278968.jpeg","",""
"https://www.hepsiemlak.com/izmir-buca-izkent-kiralik/daire/0-42231398","11","14.000","24-03-2024","Kiralık Daire","2 +
                        1","90 m²","30
                      Yaşında","5. Kat","Kiralık 2+1 Ferah Ve Geniş Doğalgazlı Yapılı Daire","Buca, İzkent Mahallesi","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/8/9/3/1/3/2/2/4/DfmHiPhNq3uU5vP4h7WF1.jpeg","",""
"https://www.hepsiemlak.com/izmir-bornova-kazimdirik-kiralik/daire/131361-69","33","21.000","06-04-2024","Kiralık Daire","1 +
                        1","86 m²","5
                      Yaşında","2. Kat","Nest Bornova 1+1 Kiralık Bölgenin En Geniş Dairesi 86 M2","Bornova, Kazımdirik Mahallesi","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/6/4/9/6/8/1/2/4/ba01a68e-d93e-4492-b920-76e61e03c77b.jpeg","",""
"https://www.hepsiemlak.com/izmir-karsiyaka-zubeyde-hanim-kiralik/daire/136263-75","16","13.000","04-04-2024","Kiralık Daire","3 +
                        1","115 m²","23
                      Yaşında","Yüksek Giriş","Kiralık Daire, 3+1, Doğalgazlı, Zübeyde Hanım Mahallesinde, Çakırdan","Karşıyaka, Zübeyde Hanım Mahallesi","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/0/0/6/5/8/8/1/4/1712220199236-41885600.jpg","",""
"https://www.hepsiemlak.com/izmir-odemis-zafer-kiralik/daire/140959-13","17","8.000.000","14-02-2024","Kiralık Daire","2 +
                        1","100 m²","30
                      Yaşında","Zemin","Dinç Gayrimenkul' Den Yeni Hastane Karşısında  Satılık Daıre","Ödemiş, Zafer Mahallesi","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/4/9/2/4/0/8/1/4/1705333710952-41804294.jpg","https://www.hepsiemlak.com/emlak-ofisi/dinc-gayrimenkul-140959","https://hecdnnw.hemlak.com/mncropresize/91/68/logo/9/5/9/0/4/1/3f012811-db95-450e-bc30-37132ab6e847.jpg"
"https://www.hepsiemlak.com/izmir-cesme-alacati-kiralik/daire/129694-386","18","110.000","06-04-2024","Kiralık Daire","4 +
                        4","110 m²","15
                      Yaşında","2. Kat","Alaçatı Çarşı İçinde Personele Kiralık Daireler","Çeşme, Alaçatı Mahallesi","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/8/5/0/0/8/7/1/4/1700063369-73002-41780058.jpeg","https://www.hepsiemlak.com/emlak-ofisi/cesmeden-emlak-gayrimenkul-129694","https://hecdnnw.hemlak.com/mncropresize/91/68/logo/4/9/6/9/2/1/29d1d8f1-2ec1-40b8-970b-32872dc863fd.jpg"
"https://www.hepsiemlak.com/izmir-selcuk-isa-bey-kiralik/daire/140496-5","21","17.000","27-01-2024","Kiralık Daire","2 +
                        1","90 m²","20
                      Yaşında","En Üst Kat","Atakan Emlaktan Eşyalı Kiralık 2+1 Daire","Selçuk, İsa Bey Mahallesi","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/4/0/5/3/6/6/1/4/1697795105-76725-41663504.jpeg","https://www.hepsiemlak.com/emlak-ofisi/atakan-emlak-140496","https://hecdnnw.hemlak.com/mncropresize/91/68/logo/6/9/4/0/4/1/987f0754-d7ff-478e-85de-b84017c2e5b3.jpg"
"https://www.hepsiemlak.com/izmir-menemen-85-yil-cumhuriyet-kiralik/daire/21915-11268","9","10.000","30-03-2024","Kiralık Daire","1 +
                        1","65 m²","Sıfır Bina","2. Kat","Seyrek 1+1 Kiralık Daire","Menemen, 85. Yıl Cumhuriyet Mahallesi","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/1/0/8/3/3/4/2/4/da9329d1-0e9c-4e67-9d59-9fc46d7bcb5e.jpeg","https://www.hepsiemlak.com/emlak-ofisi/fctu-21915","https://hecdnnw.hemlak.com/mncropresize/91/68/logo/5/1/9/1/2/0/975f10a4-a45a-403a-a078-04bc3a2f88c3.jpg"
"https://www.hepsiemlak.com/izmir-urla-haci-isa-kiralik/daire/107888-1471","24","20.000","08-03-2024","Kiralık Daire","2 +
                        1","90 m²","8
                      Yaşında","2. Kat","İzmir Urla Kiralık Fırsat Daire","Urla, Hacı İsa Mahallesi","","",""
"https://www.hepsiemlak.com/izmir-karabaglar-esenyali-kiralik/daire/50269-5231","18","16.000","13-04-2024","Kiralık Daire","2 +
                        1","110 m²","26
                      Yaşında","1. Kat","Göztepe Kiralık 2+1 Doğalgazlı Daire Amerikan Koleji Karşısında","Karabağlar, Esenyalı Mahallesi","https://hecdnnw.hemlak.com/mncropresize/91/68/logo/9/6/2/0/5/0/03425537-3861-4027-9436-cbe262f2de16.jpg","https://www.hepsiemlak.com/emlak-ofisi/remax-pirlanta-50269",""
"https://www.hepsiemlak.com/izmir-karabaglar-bahar-kiralik/daire/102557-383","34","12.000","15-04-2024","Kiralık Daire","2 +
                        1","120 m²","20
                      Yaşında","En Üst Kat","2+1 Bozyaka Ana Cadde Üzeri Doğalgazlı Kiralık Daire","Karabağlar, Bahar Mahallesi","https://hecdnnw.hemlak.com/mncropresize/91/68/logo/7/5/5/2/0/1/f617f424-4199-4e1b-9e6e-437c7d8252ae.jpg","https://www.hepsiemlak.com/emlak-ofisi/emirhan-insaat-emlak-102557",""
"https://www.hepsiemlak.com/izmir-urla-iskele-kiralik/villa/88583-1992","17","35.000","07-02-2024","Kiralık Villa","3 +
                        1","300 m²","14
                      Yaşında","","Urla Yelkenkaya Sitesinde  Full Eşyalı Ve Deniz Manzaralı Villa Kiralık","Urla, İskele Mahallesi","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/4/0/0/3/0/5/1/4/1695295590435-41503004.jpg","",""
"https://www.hepsiemlak.com/izmir-dikili-salimbey-kiralik/daire/136401-286","1","9.500","03-04-2024","Kiralık Daire","1 +
                        1","45 m²","Sıfır Bina","Ara Kat","Sıfır 1+1 Daire","Dikili, Salimbey Mahallesi","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/0/7/5/4/5/4/2/4/1712154090115-42454570.jpg","",""
"https://www.hepsiemlak.com/izmir-menemen-inonu-kiralik/daire/120850-287","12","11.500","15-04-2024","Kiralık Daire","1 +
                        1","45 m²","5
                      Yaşında","2. Kat","Seyrekte Kiralık Eşyalı 1+1  Daire","Menemen, İnönü Mahallesi","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/0/6/6/5/2/8/0/4/1712867116191-40825660.jpg","",""
"https://www.hepsiemlak.com/izmir-bornova-kazimdirik-kiralik/daire/23537-2173","22","20.000","12-02-2024","Kiralık Daire","3 +
                        1","150 m²","20
                      Yaşında","Ara Kat","Bornova Özkanlar Pazaryeri Yanı Üç Oda Salon Dogalgazlı 145m2 Lüks Daire","Bornova, Kazımdirik Mahallesi","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/2/3/4/1/2/7/1/4/1698824270893-41721432.jpg","",""
"https://www.hepsiemlak.com/izmir-konak-kemal-reis-kiralik/daire/90115-522","35","22.000","12-04-2024","Kiralık Daire","3 +
                        1","135 m²","26
                      Yaşında","Zemin","3+1 Full Eşyalı Kiralık Daire","Konak, Kemal Reis Mahallesi","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/0/7/5/6/4/3/2/4/73ad2409-c5e7-4288-b768-a22407a5b945.jpeg","https://www.hepsiemlak.com/emlak-ofisi/turyap-gaziemir-temsilciligi-90115","https://hecdnnw.hemlak.com/mncropresize/91/68/logo/5/1/1/0/9/0/8053d30c-6918-4c8f-a821-1b141378aad0.jpg"
"https://www.hepsiemlak.com/izmir-dikili-candarli-kiralik/villa/141719-157","32","30.000","07-03-2024","Kiralık Villa","3 +
                        1","250 m²","21
                      Yaşında","Bahçe Katı","Çandarlı Olgu Sitesinde Eşyalı Kiralık Bakımlı Villa","Dikili, Çandarlı Mahallesi","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/1/8/9/5/1/3/2/4/4740e193-916f-485d-b99d-19801a097d8b.jpeg","https://www.hepsiemlak.com/emlak-ofisi/coldwell-banker-nokta-141719","https://hecdnnw.hemlak.com/mncropresize/91/68/logo/9/1/7/1/4/1/4e138365-5a80-447a-b590-5e99a07bfd51.jpg"
"https://www.hepsiemlak.com/izmir-buca-caldiran-kiralik/daire/130324-561","15","9.000","15-04-2024","Kiralık Daire","3 +
                        1","130 m²","21
                      Yaşında","2. Kat","Güneş Emlak'tan Çaldıran Mah. 3+1 130 M2 Kiralık Daire","Buca, Çaldıran Mahallesi","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/2/4/7/3/3/2/2/4/735a435a-8929-4e2a-b13f-3e538cf9d717.jpeg","",""
"https://www.hepsiemlak.com/izmir-karabaglar-basin-sitesi-kiralik/daire/120563-1374","27","19.500","15-04-2024","Kiralık Daire","3 +
                        1","130 m²","31
                      Yaşında","4. Kat","Basınsitesi'nde Deniz Manzaralı Doğalgazlı Kiralık 3+1 Daire","Karabağlar, Basın Sitesi Mahallesi","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/7/7/7/2/4/0/2/4/627141be-8d05-42c7-9b81-976d3f5518dd.jpg","",""
"https://www.hepsiemlak.com/izmir-cesme-alacati-kiralik/villa/36744-4915","30","650.000","30-03-2024","Kiralık Villa","3 +
                        1","170 m²","7
                      Yaşında","","Alaçatı'da Köyiçi Sezonluk Kiralık Havuzlu 3+1 Tek Müstakil Villa","Çeşme, Alaçatı Mahallesi","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/8/3/8/6/1/3/6/3/ab6f2764-c077-4ef5-9b2b-dbdc946d66cc.jpg","https://www.hepsiemlak.com/emlak-ofisi/arda-gayrimenkul-yatirim-danismanligi-36744","https://hecdnnw.hemlak.com/mncropresize/91/68/logo/4/4/7/6/3/0/877a05ac-81bf-4041-917d-b7308f59f87f.jpg"
"https://www.hepsiemlak.com/izmir-cesme-musalla-kiralik/villa/2152-8680","35","375.000","12-03-2024","Kiralık Villa","3 +
                        1","160 m²","20
                      Yaşında","","Ege Emlaktan Çeşme Merkezde Eşyasız Yıllık Kiralık Bahçeli Villa","Çeşme, Musalla Mahallesi","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/7/7/3/7/3/8/1/4/e35eb514-0e58-4a51-8f9b-725b0120d5e9.jpg","",""
"https://www.hepsiemlak.com/izmir-gaziemir-gazi-kiralik/daire/101303-334","2","20.000","05-04-2024","Kiralık Daire","3 +
                        1","130 m²","16
                      Yaşında","3. Kat","Gaziemirde Kiralık Daire Reb Gayrimenkulden","Gaziemir, Gazi Mahallesi","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/5/3/4/3/8/0/2/4/3aada9d0-9cf4-4599-9b65-53df6075f53e.jpeg","https://www.hepsiemlak.com/emlak-ofisi/reb-gayrimenkul-yatirim-danismanligi-101303","https://hecdnnw.hemlak.com/mncropresize/91/68/logo/3/0/3/1/0/1/a6ff9985-bc5a-49e9-9d23-0dcff5b753c3.jpg"
"https://www.hepsiemlak.com/izmir-cesme-alacati-kiralik/yazlik/65747-1639","35","150.000","23-03-2024","Kiralık Yazlık","3 +
                        1","130 m²","7
                      Yaşında","Villa Katı","(a1639) Denize, Plaja Yakın, Özel Havuz, Geniş Bahçe, Taş Villa.","Çeşme, Alaçatı Mahallesi","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/9/1/5/5/9/9/7/3/bc2c40f4-ba29-4b9a-a5ef-c6a3d0a9ae72.jpg","https://www.hepsiemlak.com/emlak-ofisi/ozkanlar-gayrimenkul-danismanligi-65747","https://hecdnnw.hemlak.com/mncropresize/91/68/logo/7/4/7/5/6/0/6a006b73-dc2c-4c57-bbfe-3336c57ec463.jpg"
"https://www.hepsiemlak.com/izmir-bornova-inonu-kiralik/daire/65391-1934","17","10.000","26-03-2024","Kiralık Daire","3 +
                        1","110 m²","25
                      Yaşında","Giriş Katı","Halil Emlaktan Eşyalı Giriş Katı 3+1 100 M2 10 000tl","Bornova, İnönü Mahallesi","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/1/9/7/7/1/4/2/4/1711474337889-42417791.jpg","",""
"https://www.hepsiemlak.com/izmir-karsiyaka-donanmaci-kiralik/daire/6141-1357","33","25.000","05-03-2024","Kiralık Daire","2 +
                        1","120 m²","30
                      Yaşında","Çatı Katı","İzmir Karşıyaka Sahile Yakın Eşyalı  Tadilatlı Kiralık 2+1 Daire","Karşıyaka, Donanmacı Mahallesi","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/9/5/0/7/6/1/1/4/1e8c1113-89ed-47f7-b7bf-9044e66e3646.jpg","",""
"https://www.hepsiemlak.com/izmir-buca-adatepe-kiralik/daire/142618-24","9","17.000","01-03-2024","Kiralık Daire","1 +
                        1","55 m²","Sıfır Bina","11. Kat","Goldia Yapı'dan Site İçi Rezidance'da Kiralık Eşyalı Daire","Buca, Adatepe Mahallesi","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/7/6/5/9/8/2/2/4/60950996-2dcb-4cec-a77d-4dab025e8efd.jpg","",""
"https://www.hepsiemlak.com/izmir-bornova-kazimdirik-kiralik/daire/2195-3233","18","25.000","22-03-2024","Kiralık Daire","2 +
                        1","60 m²","Sıfır Bina","6. Kat","Yaşar Üniversitesi Yakını 2+1 Kiralık Daire","Bornova, Kazımdirik Mahallesi","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/1/6/8/5/7/0/2/4/71f8dcca-0c76-49de-9548-23288ae1e0a0.jpeg","https://www.hepsiemlak.com/emlak-ofisi/coldwell-banker-nova-2195","https://hecdnnw.hemlak.com/mncropresize/91/68/logo/5/9/1/2/0/0/7934a40e-6b7b-4993-8308-b10f6b6e8f3d.jpg"
"https://www.hepsiemlak.com/izmir-odemis-gunluce-kiralik/daire/83219-133","14","5.000","17-03-2024","Kiralık Daire","2 +
                        1","200 m²","31
                      Yaşında","Yüksek Giriş","Yılmaz Gayrimenkul'den Kiralık Avlulu Köy Evi (günlüce Köyü)","Ödemiş, Günlüce Mahallesi","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/3/5/5/9/6/3/2/4/e07d7c7f-dafc-4290-8387-b724fb9f10ef.jpeg","https://www.hepsiemlak.com/emlak-ofisi/yilmaz-gayrimenkul-83219","https://hecdnnw.hemlak.com/mncropresize/91/68/logo/9/1/2/3/8/0/a87dd069-a7ee-4da5-835e-b356b9c2157e.jpg"
"https://www.hepsiemlak.com/izmir-balcova-cetin-emec-kiralik/daire/64870-635","28","13.000","21-01-2024","Kiralık Daire","1 +
                        1","45 m²","21
                      Yaşında","Giriş Katı","Aleyna Gayrimenkul Balçova Çetinemeç Mah 1+1 Kiralık Daire","Balçova, Çetin Emeç Mahallesi","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/4/4/5/3/8/0/2/4/30335af8-bbcb-4319-a1d8-3d2d7db19a91.jpeg","https://www.hepsiemlak.com/emlak-ofisi/aleyna-gayrimenkul-64870","https://hecdnnw.hemlak.com/mncropresize/91/68/logo/0/7/8/4/6/0/7630c2a6-052b-44e0-8bb1-4a8a272addf9.jpg"
"https://www.hepsiemlak.com/izmir-tire-fatih-kiralik/daire/142724-6","10","13.000","02-04-2024","Kiralık Daire","3 +
                        1","130 m²","20
                      Yaşında","2. Kat","My Home Gayrimenkul’den Fatih Mah.Kiralık 3+1 Daire","Tire, Fatih Mahallesi","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/7/9/6/7/6/2/2/4/1708954240-026284-42267697.jpeg","https://www.hepsiemlak.com/emlak-ofisi/my-home-gayrimenkul-142724","https://hecdnnw.hemlak.com/mncropresize/91/68/logo/4/2/7/2/4/1/a5ffa2ee-7bed-48e5-a202-0a649a07b5a1.jpg"
"https://www.hepsiemlak.com/izmir-konak-alsancak-kiralik/daire/37033-3521","27","20.000","29-02-2024","Kiralık Daire","3 +
                        1","135 m²","30
                      Yaşında","3. Kat","Fırsat Alsancak Kıbrıs Şehitleri Caddesi Yakını Möbilyalı 3+1  125m Keyifli Daire","Konak, Alsancak Mahallesi","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/3/5/6/8/4/2/2/4/1708605940357-42248653.jpg","",""
"https://www.hepsiemlak.com/izmir-konak-kahramanlar-kiralik/daire/38540-1302","1","21.000","22-03-2024","Kiralık Daire","2 +
                        1","110 m²","30
                      Yaşında","1. Kat","Fuar Karşısı Eşyalı Daire","Konak, Kahramanlar Mahallesi","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/1/1/1/8/9/3/2/4/1711118583-301639-42398111.jpeg","",""
"https://www.hepsiemlak.com/izmir-bornova-mevlana-kiralik/daire/7044-6471","10","10.000","26-02-2024","Kiralık Daire","2 +
                        1","100 m²","30
                      Yaşında","Yüksek Giriş","Ege Emlak'tan Mevlana Mah,Kızılay Toplum Sağlığı Merkezi Yakını Yüksek Giriş 2+1 Daire","Bornova, Mevlana Mahallesi","","",""
"https://www.hepsiemlak.com/izmir-karsiyaka-cumhuriyet-kiralik/daire/21001-17573","25","8.000","03-04-2024","Kiralık Daire","1 +
                        1","68 m²","15
                      Yaşında","Bahçe Katı","Cumhuriyette Kiralık 1+1 Kapalı Mutfak Çiğli Serkan Dan","Karşıyaka, Cumhuriyet Mahallesi","","",""
"https://www.hepsiemlak.com/izmir-buca-hurriyet-kiralik/daire/124272-256","5","7.500","20-03-2024","Kiralık Daire","1 +
                        1","50 m²","30
                      Yaşında","Zemin","İzbana 7dk Mesafede Hürriyet Mahallesinde 1+1 Kiralık Daire","Buca, Hürriyet Mahallesi","https://hecdnnw.hemlak.com/mncropresize/91/68/logo/2/7/2/4/2/1/ed5d6553-f141-4cd0-9985-a029cc2c34c9.jpg","https://www.hepsiemlak.com/emlak-ofisi/izmir-yapi-gayrimenkul-124272",""
"https://www.hepsiemlak.com/izmir-karsiyaka-nergiz-kiralik/daire/2186-11742","30","17.000","12-03-2024","Kiralık Daire","2 +
                        1","110 m²","25
                      Yaşında","3. Kat","Karşıyaka Nergiz Mahallesinde 2+1 Kiralık Daire","Karşıyaka, Nergiz Mahallesi","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/4/3/1/2/6/0/2/4/6f00319f-0005-4225-95e8-301d057dfca6.jpg","https://www.hepsiemlak.com/emlak-ofisi/koyculer-gayrimenkul-limited-2186","https://hecdnnw.hemlak.com/mncropresize/91/68/logo/6/8/1/2/0/0/5dd54d82-40a8-4053-b1d2-b37f691b512a.jpg"
"https://www.hepsiemlak.com/izmir-gaziemir-menderes-kiralik/daire/18427-1149","35","20.000","19-02-2024","Kiralık Daire","3 +
                        1","150 m²","15
                      Yaşında","2. Kat","Gaziemir Sarnıç Menderes  Mah. De Kiralık 3+1 Boş Daire.","Gaziemir, Menderes Mahallesi","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/6/3/2/8/0/2/2/4/69b03083-9435-412a-8704-e1fe96b412fb.jpg","",""
"https://www.hepsiemlak.com/izmir-menderes-gumuldur-fevzi-cakmak-kiralik/daire/103751-822","36","14.000","10-02-2024","Kiralık Daire","2 +
                        1","80 m²","5
                      Yaşında","Ara Kat","Can Emlak Tan Çarşı Merkezde Yaz-Kış Kiralık 2+1 Daire","Menderes, Gümüldür Fevzi Çakmak Mahallesi","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/4/2/8/5/8/1/2/4/eec1941d-6606-4c1e-9b3b-9a361a8f00cd.jpg","",""
"https://www.hepsiemlak.com/izmir-bornova-mevlana-kiralik/daire/142177-43","23","20.000","21-03-2024","Kiralık Daire","1 +
                        1","70 m²","5
                      Yaşında","2. Kat","Myvia Bornova Full Eşyalı (havuz-Sauna-Spor Sal.) Kiralık Daire","Bornova, Mevlana Mahallesi","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/2/7/7/7/3/1/2/4/d64d8e83-d803-4c7f-90f2-d92018687b0e.jpeg","https://www.hepsiemlak.com/emlak-ofisi/startkey-corner-142177","https://hecdnnw.hemlak.com/mncropresize/91/68/logo/7/7/1/2/4/1/1daa53d2-aadd-4640-93f5-b3c7642139cd.jpeg"
"https://www.hepsiemlak.com/izmir-cesme-alacati-kiralik/yazlik/6057-2250","34","280.000","22-03-2024","Kiralık Yazlık","3 +
                        1","150 m²","18
                      Yaşında","Villa Katı","Class'tan Alaçatı Çamlık Yol Civarında Full Eşyalı Sezonluk Villa","Çeşme, Alaçatı Mahallesi","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/6/7/7/8/4/8/0/4/668f03c1-90c6-4dbc-8311-38506f6357d3.jpg","https://www.hepsiemlak.com/emlak-ofisi/class-emlak-alacati-6057","https://hecdnnw.hemlak.com/mncropresize/91/68/logo/7/5/0/6/0/0/bf08ebce-ebb7-4f57-a063-a900b0d47a68.jpg"
"https://www.hepsiemlak.com/izmir-odemis-inonu-kiralik/daire/139505-274","40","6.500","15-03-2024","Kiralık Daire","3 +
                        1","130 m²","32
                      Yaşında","4. Kat","Antika Gayrimenkul'den İnönü Mahallesinde Kiralık Daire","Ödemiş, İnönü Mahallesi","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/7/1/0/0/6/3/2/4/3ca9c44c-6eca-4e7a-8641-2fd342b2f9e6.jpg","https://www.hepsiemlak.com/emlak-ofisi/antika-gayrimenkul-139505","https://hecdnnw.hemlak.com/mncropresize/91/68/logo/5/0/5/9/3/1/b80d7f97-afca-40e2-b285-8fda53eddcb3.jpg"
"https://www.hepsiemlak.com/izmir-menderes-gumuldur-ataturk-kiralik/daire/128739-267","28","10.000","23-02-2024","Kiralık Daire","2 +
                        1","90 m²","3
                      Yaşında","Bahçe Katı","Rota Emlaktan Gümüldürde Deniz Manzaralı Bahçe Katı Kiralık 2+1","Menderes, Gümüldür Atatürk Mahallesi","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/1/5/4/3/5/2/2/4/530c8641-0c8e-4be2-809c-3972d52a24cb.jpeg","",""
"https://www.hepsiemlak.com/izmir-torbali-inonu-kiralik/daire/131022-290","15","16.000","05-04-2024","Kiralık Daire","2 +
                        1","110 m²","1
                      Yaşında","1. Kat","Torbalı Ayrancılar İnönü Mahallesinde Eşyalı Kiralık 2+1","Torbalı, İnönü Mahallesi","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/1/7/4/9/2/2/2/4/36fdf3dd-e408-43b3-91f9-4bd4fd9899e1.jpg","",""
