"img-link href","photo-count","list-view-price","list-view-date","left","celly","celly 2","celly 3","celly 4","list-view-header","list-view-location","img-wrp href","he-lazy-image src","he-lazy-image src 2"
"https://www.hepsiemlak.com/mugla-bodrum-islamhaneleri-kiralik/villa/24163-2075","35","241.800","04-04-2024","Kiralık Villa","3 +
                        1","180 m²","16
                      Yaşında","1. Kat","Dereköyde Sezonluk Özel Havuzlu Kiralık 3+1 Villa","Bodrum, İslamhaneleri Mahallesi","https://www.hepsiemlak.com/emlak-ofisi/homebooking-gayrimenkul-ve-danismanlik-24163","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/5/1/5/7/9/5/1/4/58fdb2f4-1c3c-4dbf-86b0-8caafe06e549.jpg","https://hecdnnw.hemlak.com/mncropresize/91/68/logo/3/6/1/4/2/0/1ee6d927-816f-4f28-9bb8-c316cef22e02.jpeg"
"https://www.hepsiemlak.com/mugla-koycegiz-zeytinalani-kiralik/villa/130154-121","35","25.000","05-04-2024","Kiralık Villa","4 +
                        1","220 m²","Sıfır Bina","Bahçe Katı","Cittaslow Gayrimenkul'den Göl Manzaralı Havuzlu Kiralık Villalar","Köyceğiz, Zeytinalanı Mahallesi","https://www.hepsiemlak.com/emlak-ofisi/cittaslow-gayrimenkul-130154","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/6/3/7/5/8/1/0/4/6351bced-0681-4b6f-9390-cb40b607cce3.jpeg","https://hecdnnw.hemlak.com/mncropresize/91/68/logo/4/5/1/0/3/1/28728e14-6b18-44b3-9382-216c71840b1c.jpg"
"https://www.hepsiemlak.com/mugla-bodrum-kucukbuk-kiralik/mustakil-ev/120934-156","22","320.000","06-04-2024","Kiralık Müstakil Ev","4 +
                        1","400 m²","16
                      Yaşında","","Gündoğan Küçükbük Müstakil Plajlı Bahçeli Manzaralı Villa","Bodrum, Küçükbük Mahallesi","https://www.hepsiemlak.com/emlak-ofisi/bodrum-homes-120934","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/4/0/3/8/6/4/2/4/52a3b9df-913a-4567-84c8-f4355f7fd9ee.jpg","https://hecdnnw.hemlak.com/mncropresize/91/68/logo/4/3/9/0/2/1/e4a6da33-2f15-4d05-80a3-49aec9ce975a.jpg"
"https://www.hepsiemlak.com/mugla-koycegiz-ulucami-kiralik/daire/63057-497","24","14.000","02-04-2024","Kiralık Daire","1 +
                        1","50 m²","3
                      Yaşında","Bahçe Katı","Hakan's Emlak'dan Köyceğiz'de Kiralık Eşyalı 1+1","Köyceğiz, Ulucami Mahallesi","https://www.hepsiemlak.com/emlak-ofisi/hakan-s-emlak-63057","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/7/4/6/4/2/5/7/3/7bcefbcc-86f9-4145-a4b1-d5bf8d5df97b.jpg","https://hecdnnw.hemlak.com/mncropresize/91/68/logo/7/5/0/3/6/0/6d4b9d6e-01a7-4710-a29a-52ac4299df68.jpg"
"https://www.hepsiemlak.com/mugla-marmaris-camli-kiralik/mustakil-ev/8122-4609","26","90.000","16-04-2024","Kiralık Müstakil Ev","3 +
                        1","200 m²","13
                      Yaşında","","Mayıs Ayına Özel Fiyat !","Marmaris, Çamlı Mahallesi","https://www.hepsiemlak.com/emlak-ofisi/pusula-emlak-8122","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/7/6/7/9/4/3/9/3/7f7232ac-9e3d-4882-9d3f-58dc730bc571.jpg","https://hecdnnw.hemlak.com/mncropresize/91/68/logo/2/2/1/8/0/0/c109f232-1359-4af7-a793-dabdf729a1f4.jpg"
"https://www.hepsiemlak.com/mugla-mentese-bayir-kiralik/daire/115758-1748","34","11.500","14-02-2024","Kiralık Daire","2 +
                        1","90 m²","Sıfır Bina","3. Kat","Lider'den Muğla Menteşe Bayır'da Kiralık 2+1 Yeni Daire","Menteşe, Bayır Mahallesi","https://www.hepsiemlak.com/emlak-ofisi/lider-gayrimenkul-115758","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/6/6/9/0/2/6/1/4/1697116248120-41620966.jpg","https://hecdnnw.hemlak.com/mncropresize/91/68/logo/8/5/7/5/1/1/30168ecb-3343-4db9-be9a-9e93bdad7ed6.jpg"
"https://www.hepsiemlak.com/mugla-ortaca-guzelyurt-kiralik/mustakil-ev/139378-24","25","15.000","14-03-2024","Kiralık Müstakil Ev","2 +
                        1","90 m²","25
                      Yaşında","","Muğla Ortaca Güzelyurt'da Tam Müstakil Bahçeli Ev","Ortaca, Güzelyurt Mahallesi","https://www.hepsiemlak.com/emlak-ofisi/tezcan-emlak-gayrimenkul-139378","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/8/1/0/8/5/3/2/4/6845308e-7c23-4bea-a867-02db02411a7a.jpg","https://hecdnnw.hemlak.com/mncropresize/91/68/logo/8/7/3/9/3/1/f9ebd28a-ff4f-4e37-9ccc-02cb1c188818.jpg"
"https://www.hepsiemlak.com/mugla-mentese-akcaova-kiralik/daire/137800-18","11","15.000","06-03-2024","Kiralık Daire","3 +
                        1","125 m²","15
                      Yaşında","2. Kat","Akçaova Mh.  Kiralik Daire","Menteşe, Akçaova Mahallesi","","",""
"https://www.hepsiemlak.com/mugla-ortaca-dalyan-kiralik/daire/142153-24","16","25.000","06-04-2024","Kiralık Daire","3 +
                        1","150 m²","5
                      Yaşında","2. Kat","Muğla Ortaca Dalyan Da Eşyalı Kiralık 3+1 Daire","Ortaca, Dalyan Mahallesi","https://www.hepsiemlak.com/emlak-ofisi/han-yapi-gayrimenkul-142153","https://hecdnnw.hemlak.com/mncropresize/91/68/logo/3/5/1/2/4/1/16a419b3-7ce5-4db8-b88c-0d87c531e4ca.jpg",""
"https://www.hepsiemlak.com/mugla-ortaca-dalakli-kiralik/daire/140498-86","26","17.000","25-03-2024","Kiralık Daire","2 +
                        1","90 m²","15
                      Yaşında","2. Kat","Seç Yapı Group 'dan Dalaklı Da 2+1 Full Eşyalı Kiralık Daire","Ortaca, Dalaklı Mahallesi","https://www.hepsiemlak.com/emlak-ofisi/sec-yapi-group-gayrimenkul-140498","https://hecdnnw.hemlak.com/mncropresize/91/68/logo/8/9/4/0/4/1/d5f83bda-2835-4fbd-9e63-cc63176f5476.jpg",""
"https://www.hepsiemlak.com/mugla-marmaris-camli-kiralik/daire/137918-187","32","20.000","24-03-2024","Kiralık Daire","1 +
                        1","90 m²","11
                      Yaşında","1. Kat","Kocaefe Gayrimenkul'den Çamlıda Kiralık Daire","Marmaris, Çamlı Mahallesi","https://www.hepsiemlak.com/emlak-ofisi/kocaefe-gayrimenkul-137918","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/7/7/6/3/2/2/2/4/ad195130-995f-4a0d-82b0-6b42714990b2.jpeg","https://hecdnnw.hemlak.com/mncropresize/91/68/logo/8/1/9/7/3/1/7bc56bdf-747e-4da3-aef3-39a9beb6d484.jpg"
"https://www.hepsiemlak.com/mugla-datca-emecik-kiralik/daire/114781-415","35","12.500","18-02-2024","Kiralık Daire","1 +
                        1","55 m²","16
                      Yaşında","Bahçe Katı","Datça Raykent Sitesi'nde Kiralık 1+1 Daire","Datça, Emecik Mahallesi","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/7/0/7/1/3/1/2/4/a8af51ce-e707-4980-ac74-af31a7cc90eb.jpeg",""
"https://www.hepsiemlak.com/mugla-koycegiz-toparlar-kiralik/daire/142163-4","25","20.000","28-02-2024","Kiralık Daire","2 +
                        1","100 m²","10
                      Yaşında","2. Kat","Köyceğiz Toparlar'da Kiralık Eşyalı 2+1","Köyceğiz, Toparlar Mahallesi","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/5/0/4/0/1/1/2/4/1706280242758-42110405.jpg",""
"https://www.hepsiemlak.com/mugla-mentese-kotekli-kiralik/daire/138390-55","40","25.000","18-03-2024","Kiralık Daire","2 +
                        1","105 m²","4
                      Yaşında","Zemin","Yeni Toki'de Memura Zemin Kat 2+1 Dairemiz Kiralığa Çıkmıştır","Menteşe, Kötekli Mahallesi","https://www.hepsiemlak.com/emlak-ofisi/vizyon-gayrimenkul-138390","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/2/4/7/1/7/0/2/4/679900bb-48e1-47b6-9d07-47dce9073888.jpeg","https://hecdnnw.hemlak.com/mncropresize/91/68/logo/0/9/3/8/3/1/3bf9e1e3-be8b-45ff-af3e-dd62bfb63c21.jpg"
"https://www.hepsiemlak.com/mugla-milas-gulluk-kiralik/daire/137309-175","27","19.500","28-02-2024","Kiralık Daire","2 +
                        1","95 m²","5
                      Yaşında","3. Kat","Milas Güllük Deniz Manzaralı 2+1kiralık Eşyalı Daire","Milas, Güllük Mahallesi","https://www.hepsiemlak.com/emlak-ofisi/adress-emlak-137309","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/2/7/2/2/7/6/1/4/6a5c3eca-d52d-4869-9b02-08d4d1ed5f02.jpeg","https://hecdnnw.hemlak.com/mncropresize/91/68/logo/9/0/3/7/3/1/a3c7f047-fdd0-4af1-80af-1c9adb2e6418.jpg"
"https://www.hepsiemlak.com/mugla-bodrum-torba-kiralik/villa/136996-35","23","85.000","19-02-2024","Kiralık Villa","3 +
                        1","180 m²","5
                      Yaşında","","Bodrum Torba'da Tam Mustakil Yıllık Kiralik Villa","Bodrum, Torba Mahallesi","https://www.hepsiemlak.com/emlak-ofisi/marka-bodrum-real-estate-136996/semih-aygun-3735177","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/3/1/4/6/3/3/1/4/4cab6434-5720-4e83-a3c1-60ee79e98cdd.jpeg","https://hecdnnw.hemlak.com/mncropresize/68/68/firmuser/7/7/1/5/3/7/3/efd4062f-f084-49be-87ff-b47cf003356d.jpg"
"https://www.hepsiemlak.com/mugla-datca-iskele-kiralik/daire/122173-828","18","27.500","11-03-2024","Kiralık Daire","2 +
                        1","110 m²","5
                      Yaşında","Bahçe Katı","Premar Datça Merkez Özbel'de 2+1 Full Eşyalı Bahçeli Daire","Datça, İskele Mahallesi","https://www.hepsiemlak.com/emlak-ofisi/premar-datcalodos-122173/murat-yilmazturk-2820378","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/3/0/8/6/5/9/1/4/998dcd30-55b8-4d67-b7b7-c389e4564f78.jpeg","https://hecdnnw.hemlak.com/mncropresize/68/68/firmuser/8/7/3/0/2/8/2/6720a4b8-7260-4923-98b2-e32f9b81a3e5.jpg"
"https://www.hepsiemlak.com/mugla-bodrum-karabag-kiralik/daire/66406-2456","13","20.000","13-04-2024","Kiralık Daire","2 +
                        1","75 m²","15
                      Yaşında","Bahçe Katı","Bodrum Turgutreis Kiralık 2+1 Bahçe Katı Daire","Bodrum, Karabağ Mahallesi","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/6/2/3/4/3/2/2/4/1708406795342-42234326.jpg",""
"https://www.hepsiemlak.com/mugla-koycegiz-yeni-kiralik/daire/139127-84","14","15.000","12-03-2024","Kiralık Daire","2 +
                        1","100 m²","2
                      Yaşında","Yüksek Giriş","Köyceğiz De Kiralık 2+1 Giriş Katı Sıfır Daire","Köyceğiz, Yeni Mahallesi","https://www.hepsiemlak.com/emlak-ofisi/gulen-emlak-139127","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/8/0/1/6/0/0/2/4/1704442225561-42006108.jpg","https://hecdnnw.hemlak.com/mncropresize/91/68/logo/7/2/1/9/3/1/39a67f0b-65d0-4f97-a009-85135aaa44c2.jpg"
"https://www.hepsiemlak.com/mugla-marmaris-tepe-kiralik/daire/134252-57","","21.000","19-03-2024","Kiralık Daire","2 +
                        1","90 m²","26
                      Yaşında","2. Kat","Marmaris Önder Emlak'tan Kiralık Boş 2+1 Daireler","Marmaris, Tepe Mahallesi","","",""
"https://www.hepsiemlak.com/mugla-bodrum-dirmil-kiralik/villa/6231-13205","22","340.000","21-03-2024","Kiralık Villa","4 +
                        1","200 m²","21
                      Yaşında","Bahçe Katı","Yalıkavak Cennetköy Sitesinde Sezonluk Kiralık Mobilyalı Villa","Bodrum, Dirmil Mahallesi","https://www.hepsiemlak.com/emlak-ofisi/space-istanbul-gayrimenkul-6231","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/1/1/8/3/6/7/1/4/4b1f06cc-7e9a-4be3-8f88-0915c1d30dea.jpeg","https://hecdnnw.hemlak.com/mncropresize/91/68/logo/1/3/2/6/0/0/c1af0d37-bffe-4f0f-b732-0b6ea8d7a667.jpg"
"https://www.hepsiemlak.com/mugla-bodrum-muskebi-kiralik/daire/140073-230","20","20.000","01-04-2024","Kiralık Daire","2 +
                        0","100 m²","4
                      Yaşında","1. Kat","Ortakentte Bayan Personele Kiralık Mutfaksız Daire","Bodrum, Müskebi Mahallesi","https://www.hepsiemlak.com/emlak-ofisi/coldwell-banker-elit-bodrumgayrimenkul-140073","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/6/9/7/1/4/4/2/4/4f636d83-797c-492c-b7f0-cb91f6338c62.jpeg","https://hecdnnw.hemlak.com/mncropresize/91/68/logo/3/7/0/0/4/1/b2bd7933-5065-4976-acbe-d59343823637.jpg"
"https://www.hepsiemlak.com/mugla-ortaca-guzelyurt-kiralik/daire/138526-588","32","15.000","26-03-2024","Kiralık Daire","2 +
                        1","130 m²","5
                      Yaşında","2. Kat","Adress Ailesi' Nden Ortaca Güzelyurt Mah. Bahçeli Kiralık 2+1 Ev","Ortaca, Güzelyurt Mahallesi","https://www.hepsiemlak.com/emlak-ofisi/adress-ailesi-138526","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/4/5/6/7/5/3/2/4/de1a1b9d-8fbd-41ab-8699-6f5004f85d90.jpg","https://hecdnnw.hemlak.com/mncropresize/91/68/logo/6/2/5/8/3/1/d6cf4f1e-4205-4df1-a525-787c6f7612a9.jpg"
"https://www.hepsiemlak.com/mugla-koycegiz-yeni-kiralik/daire/138924-194","20","13.500","13-03-2024","Kiralık Daire","3 +
                        1","120 m²","5
                      Yaşında","2. Kat","Köyceğiz Yeni Mahallede 3+1 Kiralık Çatı Katı","Köyceğiz, Yeni Mahallesi","https://www.hepsiemlak.com/emlak-ofisi/tuana-emlak-gayrimenkul-138924","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/4/8/0/4/2/2/2/4/9560bc58-a590-4b8c-84ab-b55445c83177.jpeg","https://hecdnnw.hemlak.com/mncropresize/91/68/logo/4/2/9/8/3/1/cf591ef9-5704-4f4c-8f87-77b983c83d0c.jpg"
"https://www.hepsiemlak.com/mugla-fethiye-tuzla-kiralik/daire/137711-263","25","18.000","01-04-2024","Kiralık Daire","4 +
                        1","150 m²","20
                      Yaşında","3. Kat","Tuzla Mahallesi Merkezi Konumda 4+1 Çatı Dubleks Kiralık Daire","Fethiye, Tuzla Mahallesi","https://www.hepsiemlak.com/emlak-ofisi/hk-grup-emlak-ve-yatirim-danismanligi-137711","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/0/6/3/1/4/4/2/4/fa53abaa-7b98-4446-9bce-40fb5953588f.jpg","https://hecdnnw.hemlak.com/mncropresize/91/68/logo/1/1/7/7/3/1/1d822f04-6f6b-4388-a481-f9ed4c79360c.jpg"
"https://www.hepsiemlak.com/mugla-ula-koprubasi-kiralik/mustakil-ev/97478-664","24","25.000","25-03-2024","Kiralık Müstakil Ev","3 +
                        1","125 m²","5
                      Yaşında","Bahçe Katı","Ula Da Kiralık İkiz Villa 25.000 Tl","Ula, Köprübaşı Mahallesi","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/7/0/4/4/3/8/1/4/a1083b0e-25ec-4d90-b4d4-2a0a453ed6e6.jpeg",""
"https://www.hepsiemlak.com/mugla-mentese-yenikoy-kiralik/daire/140166-66","7","11.000","09-04-2024","Kiralık Daire","2 +
                        1","65 m²","Sıfır Bina","Giriş Katı","Yeniköy De Sıfır Binada Kiralık Daire","Menteşe, Yeniköy Mahallesi","https://www.hepsiemlak.com/emlak-ofisi/kursunlu-emlak-140166","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/4/6/0/2/7/3/2/4/a4ec9502-9c52-43e6-8d06-64fc81b7737f.jpeg","https://hecdnnw.hemlak.com/mncropresize/91/68/logo/6/6/1/0/4/1/feab24ca-a963-462d-bfdb-d8854191b84c.jpg"
"https://www.hepsiemlak.com/mugla-fethiye-akarca-kiralik/daire/97499-335","6","15.000","30-03-2024","Kiralık Daire","1 +
                        1","55 m²","Sıfır Bina","Giriş Katı","Akarca Mahallesi Müstakil Girişli 1 + 1 Sıfır Kiralık Daire","Fethiye, Akarca Mahallesi","https://www.hepsiemlak.com/emlak-ofisi/limopol-real-estate-97499","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/5/0/9/4/6/3/2/4/8836aac7-3f93-482f-a2ff-19a82d2f9f54.jpeg","https://hecdnnw.hemlak.com/mncropresize/91/68/logo/9/9/4/7/9/0/4678727f-d6c0-4371-82aa-bced3fe5185d.jpg"
"https://www.hepsiemlak.com/mugla-milas-oren-kiralik/daire/139813-41","12","2.500","21-03-2024","Kiralık Daire","2 +
                        1","65 m²","10
                      Yaşında","1. Kat","Günlük Haftalık Kiralık 2+1 Daire","Milas, Ören Mahallesi","https://www.hepsiemlak.com/emlak-ofisi/ant-gayrimenkul-139813","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/4/9/4/7/1/5/1/4/1695540341990-41517494.jpg","https://hecdnnw.hemlak.com/mncropresize/91/68/logo/3/1/8/9/3/1/84879f76-c8df-49cf-94db-ebc45b1b18d8.jpg"
"https://www.hepsiemlak.com/mugla-bodrum-ciftlik-kiralik/mustakil-ev/103745-395","32","40.000","05-02-2024","Kiralık Müstakil Ev","3 +
                        1","1.250 m²","11
                      Yaşında","","Bodrum Çiftlik'te Kiralık Müstakil Bahçeli Ve Havuzlu Flatvilla","Bodrum, Çiftlik Mahallesi","https://www.hepsiemlak.com/emlak-ofisi/sahin-emlak-103745","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/4/2/1/2/8/2/1/4/54b0415c-dd13-46f5-a547-b680806a3a34.jpeg","https://hecdnnw.hemlak.com/mncropresize/91/68/logo/5/4/7/3/0/1/3f712c33-4dc8-4ef9-b964-a5b5477e8ca7.jpg"
"https://www.hepsiemlak.com/mugla-bodrum-eskicesme-kiralik/daire/65421-968","30","7.000","15-04-2024","Kiralık Daire","2 +
                        1","80 m²","8
                      Yaşında","En Üst Kat","Bodrum Bardakçı Günlük Haftalık Aylık Kiralık 2+1 Ve 1+1 Eşyalı Residanslar....","Bodrum, Eskiçeşme Mahallesi","https://www.hepsiemlak.com/emlak-ofisi/bodrum-kule-emlak-65421","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/4/5/9/7/5/3/8/3/1644091806-163859-38357954.jpeg","https://hecdnnw.hemlak.com/mncropresize/91/68/logo/1/2/4/5/6/0/3f934c6d-ed05-4828-92d4-6515f1a8c557.jpg"
"https://www.hepsiemlak.com/mugla-mentese-yerkesik-kiralik/daire/138282-48","4","10.000","09-04-2024","Kiralık Daire","2 +
                        1","110 m²","21
                      Yaşında","Giriş Katı","Koycegiz Emlak'tan Muğla Yerkesik Mahallesinde Eşyalı Kiralık","Menteşe, Yerkesik Mahallesi","","",""
"https://www.hepsiemlak.com/mugla-dalaman-sogutluyurt-kiralik/daire/135033-182","16","8.000","30-03-2024","Kiralık Daire","1 +
                        1","75 m²","2
                      Yaşında","3. Kat","Gezgin Emlaktan Havuzlu Sitede Esyasiz 1+1 Daire Uzun Dönem","Dalaman, Söğütlüyurt Mahallesi","https://www.hepsiemlak.com/emlak-ofisi/gezgin-gayrimenkul-135033","https://hecdnnw.hemlak.com/mncropresize/91/68/logo/3/3/0/5/3/1/b6bd95c8-6129-4118-9e3d-884c65661cc6.jpg",""
"https://www.hepsiemlak.com/mugla-milas-oren-kiralik/daire/140923-9","28","17.000","13-03-2024","Kiralık Daire","1 +
                        1","70 m²","1
                      Yaşında","Giriş Katı","Milas Ören Dolunay Residance 1+1 Sıfır Full Eşyalı Daire","Milas, Ören Mahallesi","","",""
"https://www.hepsiemlak.com/mugla-bodrum-bahcelievler-kiralik/villa/133078-150","41","50.000","19-02-2024","Kiralık Villa","3 +
                        1","200 m²","Sıfır Bina","","Bahçelievler De Kiralık Sıfır Villa.","Bodrum, Bahçelievler Mahallesi","https://www.hepsiemlak.com/emlak-ofisi/funda-gayrimenkul-133078/sultan-funda-oruc-3524415","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/9/1/2/9/2/2/1/4/1691152366695-41229219.jpg","https://hecdnnw.hemlak.com/mncropresize/68/68/firmuser/5/1/4/4/2/5/3/92d6faff-d401-484b-9d50-29e6beb95a52.jpg"
"https://www.hepsiemlak.com/mugla-bodrum-gurece-kiralik/villa/24163-2056","44","100.000","02-02-2024","Kiralık Villa","3 +
                        1","600 m²","12
                      Yaşında","","Gürecede Özel Havuzlu  Müstakil Yıllık Kiralık 4+1 Villa","Bodrum, Gürece Mahallesi","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/1/3/3/2/3/1/1/4/d7eb51ce-7670-42db-8678-4aa57bb173c3.jpg",""
"https://www.hepsiemlak.com/mugla-bodrum-muskebi-kiralik/daire/133135-250","19","30.000","08-02-2024","Kiralık Daire","2 +
                        2","110 m²","10
                      Yaşında","Bahçe Katı","Ortakent Merkez'de Sezonluk Kiralık Eşyalı 2+2 Dubleks","Bodrum, Müskebi Mahallesi","https://www.hepsiemlak.com/emlak-ofisi/baser-elite-group-133135","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/2/3/8/5/7/7/0/4/aae816a3-8f5b-4795-a188-a4a9371c75fa.jpg","https://hecdnnw.hemlak.com/mncropresize/91/68/logo/5/3/1/3/3/1/e356c28a-c528-4a05-adb7-c48c2fd76704.jpg"
"https://www.hepsiemlak.com/mugla-koycegiz-gelisim-kiralik/villa/130154-89","33","40.000","13-03-2024","Kiralık Villa","4 +
                        1","200 m²","8
                      Yaşında","","Cittaslow'dan Gelişim'de 30nisan'a Kadar Eşyalı Kiralık 4+1 Havuzlu Müstakil Villa","Köyceğiz, Gelişim Mahallesi","https://www.hepsiemlak.com/emlak-ofisi/cittaslow-gayrimenkul-130154","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/8/1/5/5/8/1/0/4/eed5660c-510d-43e5-9aa8-7aea1caf4b4c.jpeg","https://hecdnnw.hemlak.com/mncropresize/91/68/logo/4/5/1/0/3/1/28728e14-6b18-44b3-9382-216c71840b1c.jpg"
"https://www.hepsiemlak.com/mugla-dalaman-merkez-kiralik/daire/140693-70","6","13.000","18-03-2024","Kiralık Daire","2 +
                        1","110 m²","Sıfır Bina","2. Kat","Dalaman Seyfettin İnce Cad: 2+1 Kiralık Sıfır Daire (dk:14)","Dalaman, Merkez Mahallesi","https://www.hepsiemlak.com/emlak-ofisi/dalaman-royal-emlak-140693","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/5/4/7/3/7/3/2/4/8c62cbfd-e674-458e-a58b-de8f98288e4f.jpeg","https://hecdnnw.hemlak.com/mncropresize/91/68/logo/3/9/6/0/4/1/e5152079-ef4e-4398-9a98-7381d0eb223a.jpg"
"https://www.hepsiemlak.com/mugla-mentese-karamehmet-kiralik/daire/104209-1008","14","25.500","19-02-2024","Kiralık Daire","3 +
                        1","170 m²","12
                      Yaşında","2. Kat","Muğla Menteşe Kara Mehmet Mh Kiralık Daire 3+1","Menteşe, Karamehmet Mahallesi","https://www.hepsiemlak.com/emlak-ofisi/yorem-emlak-104209","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/2/5/8/2/8/0/2/4/1705776300045-42082852.jpg","https://hecdnnw.hemlak.com/mncropresize/91/68/logo/9/0/2/4/0/1/e83b83aa-5586-44f0-8c90-e35bcd1ec2a4.jpg"
"https://www.hepsiemlak.com/mugla-koycegiz-gulpinar-kiralik/daire/121387-349","9","20.000","02-04-2024","Kiralık Daire","3 +
                        1","185 m²","10
                      Yaşında","Kot 2","Ünoğlu'dan Kiralık Harıka Daıre","Köyceğiz, Gülpınar Mahallesi","https://www.hepsiemlak.com/emlak-ofisi/unoglu-gayrimenkul-ve-emlak-danismanligi-121387","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/3/5/9/6/4/4/2/4/1712049936499-42446953.jpg","https://hecdnnw.hemlak.com/mncropresize/91/68/logo/7/8/3/1/2/1/9269b935-91d7-4a2b-aac6-8f78a5d53c9b.jpg"
"https://www.hepsiemlak.com/mugla-milas-meselik-kiralik/daire/94718-2385","29","14.000","05-04-2024","Kiralık Daire","2 +
                        1","80 m²","8
                      Yaşında","Bahçe Katı","Milas Meşelik'te Site İçerisinde Kiralık 2+1 Şık Daire","Milas, Meşelik Mahallesi","https://www.hepsiemlak.com/emlak-ofisi/kdm-gayrimenkul-mugla-94718","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/0/0/7/7/7/9/1/4/5a726fe6-0f2d-4839-bc86-53059598b11a.jpg","https://hecdnnw.hemlak.com/mncropresize/91/68/logo/8/1/7/4/9/0/3ce98b38-235d-40c2-9268-4a6731df2f0c.jpg"
"https://www.hepsiemlak.com/mugla-bodrum-dirmil-kiralik/daire/70189-4617","26","300.000","22-01-2024","Kiralık Daire","2 +
                        1","113 m²","3
                      Yaşında","2. Kat","Bodrum Nef Reserve En İyi Konumda Panoramik Manzaralı Teraslı","Bodrum, Dirmil Mahallesi","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/3/3/4/9/8/0/2/4/318ae622-58af-4b42-9040-7b86846ba1e4.jpg",""
"https://www.hepsiemlak.com/mugla-bodrum-eskicesme-kiralik/villa/84006-69","36","85.000","15-03-2024","Kiralık Villa","4 +
                        1","490 m²","13
                      Yaşında","","Bodrum Marinaya Yürüyüş Mesafesi Özel Havuzlu Villa","Bodrum, Eskiçeşme Mahallesi","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/7/5/1/0/6/3/2/4/92e2b1fe-95fd-49a4-83a0-04957071d78a.jpg",""
"https://www.hepsiemlak.com/mugla-milas-ahmet-cavus-hayitli-kiralik/daire/62045-1218","40","15.000","15-03-2024","Kiralık Daire","3 +
                        1","156 m²","19
                      Yaşında","5. Kat","Turan Emlak'tan Hayıtlı Mahallesi Kiralık Daire","Milas, Ahmet Çavuş Hayıtlı Mahallesi","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/8/7/7/9/5/3/2/4/f84303f9-8374-4508-b28b-586bb2bed919.jpg",""
"https://www.hepsiemlak.com/mugla-ortaca-ataturk-kiralik/daire/98448-167","54","15.000","16-04-2024","Kiralık Daire","3 +
                        1","180 m²","1
                      Yaşında","1. Kat","Ortaca Merkezde Kiralık Daireler","Ortaca, Atatürk Mahallesi","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/2/4/6/5/3/3/2/4/6e67caa7-b379-4819-b243-c7393e9848ca.jpeg",""
"https://www.hepsiemlak.com/mugla-fethiye-yeni-kiralik/daire/140573-818","15","23.000","08-03-2024","Kiralık Daire","3 +
                        1","125 m²","3
                      Yaşında","2. Kat","Fethiye Yeni Mahallede 3+1 Dubleks Kiralık Daire","Fethiye, Yeni Mahallesi","https://www.hepsiemlak.com/emlak-ofisi/baran-emlak-fethiye-140573","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/2/0/6/3/2/3/2/4/73675568-a7bb-455a-9579-30dd630bf788.jpeg","https://hecdnnw.hemlak.com/mncropresize/91/68/logo/3/7/5/0/4/1/cf04bd32-016c-48d1-bdb8-131632c67776.jpg"
