"img-link href","photo-count","list-view-price","list-view-date","left","celly","celly 2","celly 3","celly 4","list-view-header","list-view-location","he-lazy-image src","img-wrp href","he-lazy-image src 2"
"https://www.hepsiemlak.com/manisa-turgutlu-istasyonalti-kiralik/daire/78224-1620","33","9.000","01-04-2024","Kiralık Daire","2 +
                        1","80 m²","Sıfır Bina","2. Kat","Turgutlu İstasyonaltı Mah.Sıfır 2+1 Kiralık Daıre'ler","Turgutlu, İstasyonaltı Mahallesi","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/3/0/4/9/0/3/2/4/d1281f1b-64d4-4293-96a4-80d633e8cebf.jpeg","",""
"https://www.hepsiemlak.com/manisa-soma-cumhuriyet-kiralik/daire/142603-29","14","12.000","05-04-2024","Kiralık Daire","2 +
                        1","100 m²","3
                      Yaşında","Ara Kat","Yeliz'den Eşyalı Kiralık Daire","Soma, Cumhuriyet Mahallesi","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/8/0/7/3/6/4/2/4/1712319543088-42463708.jpg","",""
"https://www.hepsiemlak.com/manisa-yunusemre-muradiye-kiralik/daire/64671-766","19","12.500","20-03-2024","Kiralık Daire","1 +
                        1","75 m²","4
                      Yaşında","2. Kat","Öz Elit Emlak'tan Yazarlar Sitesinde Eşyasız Kiralık 1+1 Daire 12.500 Tl.","Yunusemre, Muradiye Mahallesi","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/8/0/7/3/0/1/2/4/ca519b15-731a-464a-a1eb-c0cca9bb5639.jpg","",""
"https://www.hepsiemlak.com/manisa-akhisar-pasa-kiralik/daire/94123-2267","30","10.750","23-03-2024","Kiralık Daire","3 +
                        1","120 m²","25
                      Yaşında","3. Kat","Paşa Mah. Tepe Mezarı Yakını Kiralık 3+1 Daire","Akhisar, Paşa Mahallesi","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/2/8/8/0/0/4/2/4/111efa5c-aad3-48d0-8db3-867c955902ab.jpg","https://www.hepsiemlak.com/emlak-ofisi/yaman-yatirim-gayrimenkul-94123","https://hecdnnw.hemlak.com/mncropresize/91/68/logo/3/2/1/4/9/0/7aad448d-1dd6-4e7c-bbb5-b537e970bafc.jpg"
"https://www.hepsiemlak.com/manisa-turgutlu-subasi-kiralik/daire/141766-91","31","15.000","30-03-2024","Kiralık Daire","4 +
                        1","165 m²","18
                      Yaşında","Yüksek Giriş","Turgutlu'da Kiralık 4+1 Ev","Turgutlu, Subaşı Mahallesi","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/6/2/1/2/3/4/2/4/cac74969-f49d-48ae-a439-0532a1063964.jpg","https://www.hepsiemlak.com/emlak-ofisi/can-emlak-141766","https://hecdnnw.hemlak.com/mncropresize/91/68/logo/6/6/7/1/4/1/36817df9-9698-4017-b837-cf31a30c0871.jpg"
"https://www.hepsiemlak.com/manisa-yunusemre-yeni-mahalle-kiralik/daire/139321-270","16","13.000","25-03-2024","Kiralık Daire","1 +
                        1","50 m²","Sıfır Bina","Yüksek Giriş","Manisa Yeni Mh Sıfır 1+1 Fullüks Yüksek Zemin","Yunusemre, Yeni Mahalle Mahallesi","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/1/9/8/8/0/4/2/4/1711356487-003061-42408891.jpeg","https://www.hepsiemlak.com/emlak-ofisi/okatan-gayrimenkul-139321","https://hecdnnw.hemlak.com/mncropresize/91/68/logo/1/2/3/9/3/1/dab65b71-ea4e-4ea3-8a70-dc498b0047de.jpg"
"https://www.hepsiemlak.com/manisa-akhisar-inonu-kiralik/daire/143993-17","15","12.000","21-03-2024","Kiralık Daire","3 +
                        1","155 m²","30
                      Yaşında","En Üst Kat","İkiz Kardeşler Emlaktan Eşyalı Kiralık Daire","Akhisar, İnönü Mahallesi","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/7/8/9/9/8/3/2/4/1568553c-e1c4-4e0c-95f0-295bb3b8fe46.jpg","",""
"https://www.hepsiemlak.com/manisa-akhisar-kethuda-kiralik/daire/94137-1059","29","12.000","08-04-2024","Kiralık Daire","3 +
                        1","140 m²","30
                      Yaşında","4. Kat","Akhisar Kethüda Mahallesi'nde 3+1 Kiralık Daire","Akhisar, Kethüda Mahallesi","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/8/4/1/4/7/4/2/4/1712569998141-42474148.jpg","",""
"https://www.hepsiemlak.com/manisa-turgutlu-cumhuriyet-kiralik/daire/125647-249","25","12.000","20-03-2024","Kiralık Daire","2 +
                        1","110 m²","30
                      Yaşında","Ara Kat","Cumhuriyet Mahallesi'nde Kiralık","Turgutlu, Cumhuriyet Mahallesi","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/9/9/1/3/8/3/2/4/1710905372835-42383199.jpg","",""
"https://www.hepsiemlak.com/manisa-akhisar-inonu-kiralik/daire/143995-34","16","12.850","09-04-2024","Kiralık Daire","2 +
                        1","90 m²","Sıfır Bina","Kot 3","Utku Gayrimenkulden Akhisar İnünü Mah Kiralık 2+1 Sıfır Daire","Akhisar, İnönü Mahallesi","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/3/9/2/7/7/4/2/4/1712649334648-42477293.jpg","",""
"https://www.hepsiemlak.com/manisa-sehzadeler-arda-kiralik/daire/139321-263","20","10.000","27-03-2024","Kiralık Daire","3 +
                        1","130 m²","21
                      Yaşında","4. Kat","Asansörlü Dış Cephe Yapılı 3+1 Kiralık Arakat","Şehzadeler, Arda Mahallesi","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/9/3/9/5/9/3/2/4/af5be581-b428-4515-a850-c3134d8e7573.jpeg","https://www.hepsiemlak.com/emlak-ofisi/okatan-gayrimenkul-139321","https://hecdnnw.hemlak.com/mncropresize/91/68/logo/1/2/3/9/3/1/dab65b71-ea4e-4ea3-8a70-dc498b0047de.jpg"
"https://www.hepsiemlak.com/manisa-turgutlu-ergenekon-kiralik/daire/77770-130","18","30.000","12-03-2024","Kiralık Daire","6 +
                        1","290 m²","Sıfır Bina","Çatı Katı","Turgutlu Kiralık Ergenekon Sıfır Dublexs","Turgutlu, Ergenekon Mahallesi","https://hecdnnw.hemlak.com/mncropresize/91/68/logo/0/7/7/7/7/0/50b4eb33-15e7-4bc3-b706-59f1cf0b875f.jpg","https://www.hepsiemlak.com/emlak-ofisi/serhat-emlak-gayrimenkul-77770",""
"https://www.hepsiemlak.com/manisa-sehzadeler-dincer-kiralik/daire/2944-347","16","18.000","25-03-2024","Kiralık Daire","2 +
                        1","120 m²","3
                      Yaşında","2. Kat","Dinçer Mahallesi'nde Kiralık 2+1 Daire","Şehzadeler, Dinçer Mahallesi","","",""
"https://www.hepsiemlak.com/manisa-yunusemre-muradiye-kiralik/daire/139321-249","20","11.500","27-03-2024","Kiralık Daire","2 +
                        1","90 m²","5
                      Yaşında","2. Kat","Muradiye Mahallesi Çarşı Cvr 2+1 Açık Mutfaklı Asansörlü Arakat","Yunusemre, Muradiye Mahallesi","https://hecdnnw.hemlak.com/mncropresize/91/68/logo/1/2/3/9/3/1/dab65b71-ea4e-4ea3-8a70-dc498b0047de.jpg","https://www.hepsiemlak.com/emlak-ofisi/okatan-gayrimenkul-139321",""
"https://www.hepsiemlak.com/manisa-akhisar-pasa-kiralik/daire/94123-2269","23","10.800","23-03-2024","Kiralık Daire","2 +
                        1","90 m²","12
                      Yaşında","Giriş Katı","Ulu Cami Mahallesinde Kiralık 2+1 Bahçeli Daire","Akhisar, Paşa Mahallesi","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/7/4/0/1/0/4/2/4/761744f5-ac9b-4e86-bdad-cfa1520e7ed7.jpg","https://www.hepsiemlak.com/emlak-ofisi/yaman-yatirim-gayrimenkul-94123","https://hecdnnw.hemlak.com/mncropresize/91/68/logo/3/2/1/4/9/0/7aad448d-1dd6-4e7c-bbb5-b537e970bafc.jpg"
"https://www.hepsiemlak.com/manisa-akhisar-hurriyet-kiralik/daire/143993-14","12","13.000","02-04-2024","Kiralık Daire","2 +
                        1","105 m²","5
                      Yaşında","Ara Kat","İkiz Kardeşler Emlaktan Hilaliyede Kiralık Daire","Akhisar, Hürriyet Mahallesi","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/4/2/6/1/8/3/2/4/4e900970-8dd5-4ade-b93e-7f3524f152a3.jpg","",""
"https://www.hepsiemlak.com/manisa-salihli-durasilli-kiralik/daire/0-42351861","7","7.000","14-04-2024","Kiralık Daire","2 +
                        1","85 m²","5
                      Yaşında","Ara Kat","Salihli Durasıllı Toki De Kiralık","Salihli, Durasıllı Mahallesi","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/1/6/8/1/5/3/2/4/1710342579986-42351861.jpg","",""
"https://www.hepsiemlak.com/manisa-akhisar-ragip-bey-kiralik/daire/94137-999","22","10.000","29-03-2024","Kiralık Daire","3 +
                        1","125 m²","25
                      Yaşında","2. Kat","Akhisar Ragıpbey Mahallesi'nde 3+1 Kiralık Daire","Akhisar, Ragıp Bey Mahallesi","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/3/8/1/7/4/8/1/4/1701345407470-41847183.jpg","",""
"https://www.hepsiemlak.com/manisa-sehzadeler-mimar-sinan-kiralik/daire/55167-1415","20","19.000","31-03-2024","Kiralık Daire","2 +
                        1","100 m²","26
                      Yaşında","2. Kat","Carsida Esyali Kiralik Daire","Şehzadeler, Mimar Sinan Mahallesi","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/2/4/8/8/3/4/2/4/1711880466470-42438842.jpg","",""
"https://www.hepsiemlak.com/manisa-turgutlu-ergenekon-kiralik/daire/126164-224","14","30.000","29-02-2024","Kiralık Daire","5 +
                        1","260 m²","10
                      Yaşında","En Üst Kat","Darçın’dan Kiralık Dubleks","Turgutlu, Ergenekon Mahallesi","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/3/2/8/5/8/2/2/4/1709226179-618515-42285823.jpeg","https://www.hepsiemlak.com/emlak-ofisi/darcin-emlak-126164","https://hecdnnw.hemlak.com/mncropresize/91/68/logo/4/6/1/6/2/1/29fd8ada-1e2d-417f-b447-05bc9b972af1.jpg"
"https://www.hepsiemlak.com/manisa-sehzadeler-utku-kiralik/daire/70672-383","12","15.000","03-04-2024","Kiralık Daire","3 +
                        1","120 m²","25
                      Yaşında","5. Kat","Kiralık Temiz Daire","Şehzadeler, Utku Mahallesi","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/1/3/4/5/5/4/2/4/1712170239133-42455431.jpg","",""
"https://www.hepsiemlak.com/manisa-sehzadeler-dere-kiralik/daire/49173-140","16","10.500","19-03-2024","Kiralık Daire","3 +
                        1","115 m²","25
                      Yaşında","2. Kat","Manisa Dere Mah. Kiralik 3+1 Köşe Arakat 2.Kat Daire","Şehzadeler, Dere Mahallesi","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/7/1/9/4/5/1/2/4/39f9fc26-f125-4cea-a0d6-2c78c5df2c74.jpg","",""
"https://www.hepsiemlak.com/manisa-yunusemre-karaali-kiralik/daire/2944-346","13","24.000","23-03-2024","Kiralık Daire","2 +
                        1","120 m²","3
                      Yaşında","2. Kat","2+1 Karaali Bölgesi Kiralık Daire","Yunusemre, Karaali Mahallesi","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/8/3/8/3/0/4/2/4/22edcbb4-d771-47d8-b358-4110551a23df.jpg","",""
"https://www.hepsiemlak.com/manisa-akhisar-seyit-ahmet-kiralik/daire/143993-7","11","10.000","03-04-2024","Kiralık Daire","2 +
                        1","100 m²","30
                      Yaşında","Bahçe Katı","İkiz Kardeşler Emlaktan Eşyalı Kiralık Müstakil Ev","Akhisar, Seyit Ahmet Mahallesi","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/4/6/0/0/6/3/2/4/02313a81-266b-4ad2-bd37-037acd37bf07.jpg","",""
"https://www.hepsiemlak.com/manisa-sehzadeler-peker-kiralik/daire/22991-730","17","15.000","22-03-2024","Kiralık Daire","3 +
                        1","165 m²","20
                      Yaşında","Ara Kat","Manisa Şehzadelerde Kiralık Daire Çarşıya Tapu Dairesine Nufus Memurluguna Yakın 3+1","Şehzadeler, Peker Mahallesi","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/9/1/4/4/8/1/2/4/10c97ac7-6179-4cef-8e4d-db5be4ab0868.jpg","",""
"https://www.hepsiemlak.com/manisa-akhisar-gokceahmet-kiralik/daire/0-42417501","3","8.750","26-03-2024","Kiralık Daire","1 +
                        1","80 m²","11
                      Yaşında","Zemin","Ege'de Üstelik Doğanın Tam Göbeğinde Yaşamak İsteyenlere Fırsat.","Akhisar, Gökçeahmet Mahallesi","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/1/0/5/7/1/4/2/4/E4iK3aEmtN_uSGidiGd56.jpg","",""
"https://www.hepsiemlak.com/manisa-akhisar-seyit-ahmet-kiralik/daire/94123-2253","18","10.500","04-03-2024","Kiralık Daire","2 +
                        1","95 m²","5
                      Yaşında","4. Kat","Reşatbey Mah.Rumeli Caddesinde 2+1 Kiralık Daire","Akhisar, Seyit Ahmet Mahallesi","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/1/5/6/3/0/3/2/4/fdc0c0e9-2438-413f-9e89-932ae4993348.jpg","https://www.hepsiemlak.com/emlak-ofisi/yaman-yatirim-gayrimenkul-94123","https://hecdnnw.hemlak.com/mncropresize/91/68/logo/3/2/1/4/9/0/7aad448d-1dd6-4e7c-bbb5-b537e970bafc.jpg"
"https://www.hepsiemlak.com/manisa-sehzadeler-peker-kiralik/daire/70672-381","12","20.000","24-03-2024","Kiralık Daire","3 +
                        1","120 m²","26
                      Yaşında","2. Kat","Kiralık Temiz Daire","Şehzadeler, Peker Mahallesi","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/5/0/0/6/0/4/2/4/1711283861893-42406005.jpg","",""
"https://www.hepsiemlak.com/manisa-turgutlu-ataturk-kiralik/daire/139907-98","15","10.000","02-03-2024","Kiralık Daire","4 +
                        1","161 m²","20
                      Yaşında","Ara Kat","Turgutlu Kiralık Atatürk Mah Zemin Üstü 4+1 160m2 Daire","Turgutlu, Atatürk Mahallesi","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/6/3/6/1/3/1/2/4/1cfade7f-8b39-4570-9d34-b24d1e6219db.jpg","https://www.hepsiemlak.com/emlak-ofisi/serhat-emlak-gayrimenkul-139907","https://hecdnnw.hemlak.com/mncropresize/91/68/logo/7/0/9/9/3/1/80290991-2571-479b-a805-d58bda762e62.jpg"
"https://www.hepsiemlak.com/manisa-akhisar-ragip-bey-kiralik/daire/143975-26","5","10.000","23-03-2024","Kiralık Daire","2 +
                        1","115 m²","25
                      Yaşında","En Üst Kat","10.000tl. Ye Ragıp Beyde Geniş Ferah Daire","Akhisar, Ragıp Bey Mahallesi","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/1/5/0/0/0/4/2/4/b85826d4-5e9a-4d0f-b376-3e3d919f7f12.jpg","",""
"https://www.hepsiemlak.com/manisa-yunusemre-ayni-ali-kiralik/daire/106564-169","14","15.000","21-03-2024","Kiralık Daire","4 +
                        1","135 m²","25
                      Yaşında","Zemin","Manisa Aynı Ali Mah 4+1 Açık Mutfak Kiralık Daire","Yunusemre, Ayni Ali Mahallesi","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/6/0/4/8/3/3/2/4/1710159231-927706-42338406.jpeg","",""
"https://www.hepsiemlak.com/manisa-akhisar-ragip-bey-kiralik/daire/0-41712908","29","25.000","08-03-2024","Kiralık Daire","3 +
                        2","260 m²","18
                      Yaşında","En Üst Kat","Şehir Merkezinde Hem Eviniz Hem Ofisiniz Olacak Tripleks Dair","Akhisar, Ragıp Bey Mahallesi","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/8/0/9/2/1/7/1/4/1698672287-7066832-41712908.jpeg","",""
"https://www.hepsiemlak.com/manisa-yunusemre-guzelyurt-kiralik/daire/124767-70","43","15.000","25-02-2024","Kiralık Daire","2 +
                        1","85 m²","2
                      Yaşında","Ara Kat","2 Yıllık Masrafsız Kiralık Daire Açık Mutfak","Yunusemre, Güzelyurt Mahallesi","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/7/9/8/0/5/1/9/3/1658066795-7178779-39150897.jpeg","",""
"https://www.hepsiemlak.com/manisa-yunusemre-yeni-mahalle-kiralik/daire/49173-145","11","15.000","20-03-2024","Kiralık Daire","2 +
                        1","100 m²","9
                      Yaşında","5. Kat","Manisa Yunusemre Mah.Horozköy Caddesi Uzeri 5.Kat Asansörlu Kombili Full Özellikli Kiralık Daire","Yunusemre, Yeni Mahalle Mahallesi","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/3/5/3/0/8/3/2/4/f14a3b6e-44ad-4081-924e-a17e87f94641.jpg","",""
"https://www.hepsiemlak.com/manisa-akhisar-medar-kiralik/daire/115104-292","16","12.000","15-04-2024","Kiralık Daire","3 +
                        1","112 m²","Sıfır Bina","Ara Kat","Akhisar Gürbüz Emlak Tan Medar Yeni Toki Konutlarında Ara Kat Sıfır Kiralık Daire","Akhisar, Medar Mahallesi","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/0/5/3/7/5/4/2/4/fa9dc3ed-75da-4ade-84b6-b215019152d7.jpg","",""
"https://www.hepsiemlak.com/manisa-sehzadeler-arda-kiralik/daire/70672-382","10","12.000","27-03-2024","Kiralık Daire","3 +
                        1","125 m²","30
                      Yaşında","Ara Kat","Kiralık Temiz Daire","Şehzadeler, Arda Mahallesi","","",""
"https://www.hepsiemlak.com/manisa-saruhanli-sehitler-kiralik/daire/90814-398","26","12.500","15-04-2024","Kiralık Daire","5 +
                        1","180 m²","2
                      Yaşında","Çatı Katı","Saruhanlı İlçesi Kurtuluş Mah.Atatürk Cad.Üzerinde Kiralık 5 Oda 1 Salon 180 M2 Dubleks Daire","Saruhanlı, Şehitler Mahallesi","","",""
"https://www.hepsiemlak.com/manisa-turgutlu-cumhuriyet-kiralik/daire/120563-1377","25","13.500","09-04-2024","Kiralık Daire","2 +
                        1","100 m²","26
                      Yaşında","3. Kat","Turgutlu'da Doğalgazlı Ara Kat 2+1 Kiralık Daire","Turgutlu, Cumhuriyet Mahallesi","","",""
"https://www.hepsiemlak.com/manisa-yunusemre-uncubozkoy-kiralik/daire/58372-4724","60","32.000","17-03-2024","Kiralık Daire","3 +
                        1","144 m²","Sıfır Bina","11. Kat","Manisa Meydan Sitesinde B Blok 3+1 Kiralık Daire","Yunusemre, Uncubozköy Mahallesi","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/4/8/1/0/0/2/2/4/272dd418-9893-4142-8113-9b278731439f.jpeg","https://www.hepsiemlak.com/emlak-ofisi/coldwell-banker-plus-58372","https://hecdnnw.hemlak.com/mncropresize/91/68/logo/2/7/3/8/5/0/1d7faae5-65d0-4f0c-a7c4-fc02c16b0ffb.jpg"
"https://www.hepsiemlak.com/manisa-akhisar-pasa-kiralik/daire/115104-284","12","8.000","15-04-2024","Kiralık Daire","3 +
                        1","127 m²","40
                      Yaşında","3. Kat","Akhisar Gürbüz Emlak Tan Paşa Mahallesi 1.Nakliye Caddesinde Ara Kat Doğalgazlı Kiralık Daire","Akhisar, Paşa Mahallesi","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/8/1/1/0/0/9/1/4/54dab83f-31de-47e5-a33d-6c9470769111.jpg","",""
"https://www.hepsiemlak.com/manisa-akhisar-hurriyet-kiralik/daire/137954-147","9","9.500","26-03-2024","Kiralık Daire","3 +
                        1","135 m²","15
                      Yaşında","Zemin","Ceylan Yapı Gayrimenkulden Kiralık Hürriyet Mahallesi Merkezde Daire","Akhisar, Hürriyet Mahallesi","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/1/4/7/6/1/4/2/4/1711459495-0703912-42416741.jpeg","",""
"https://www.hepsiemlak.com/manisa-yunusemre-uncubozkoy-kiralik/daire/58372-4650","38","15.000","17-03-2024","Kiralık Daire","1 +
                        1","48 m²","Sıfır Bina","14. Kat","Manisa Meydan Sitesi Havuz Cepheli 1+1 Kiralık Daire","Yunusemre, Uncubozköy Mahallesi","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/9/5/7/2/4/0/2/4/c17d0fe3-45fe-4aaa-a753-d800ab0bd48a.jpeg","https://www.hepsiemlak.com/emlak-ofisi/coldwell-banker-plus-58372","https://hecdnnw.hemlak.com/mncropresize/91/68/logo/2/7/3/8/5/0/1d7faae5-65d0-4f0c-a7c4-fc02c16b0ffb.jpg"
"https://www.hepsiemlak.com/manisa-yunusemre-uncubozkoy-kiralik/villa/6083-3642","29","45.000","18-03-2024","Kiralık Villa","5 +
                        1","280 m²","16
                      Yaşında","","Koçak'tan Kiralık 5+1 Villa","Yunusemre, Uncubozköy Mahallesi","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/1/4/0/2/3/9/1/4/1e836141-7515-4ba5-8616-0d62dffc2e64.jpg","",""
"https://www.hepsiemlak.com/manisa-akhisar-ragip-bey-kiralik/daire/115104-261","12","9.500","15-04-2024","Kiralık Daire","3 +
                        1","127 m²","25
                      Yaşında","3. Kat","Akhisar Gürbüz Emlak Tan Şehir Merkezi Rağıpbey Mah.De Ara Kat Full Eşyalı Doğalgazlı Kiralık Daire","Akhisar, Ragıp Bey Mahallesi","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/2/7/4/5/9/3/0/4/f7cd3e5b-ca2f-4ddb-8cf9-cef7589abd88.jpg","",""
"https://www.hepsiemlak.com/manisa-turgutlu-yeni-kiralik/daire/139907-130","7","12.000","12-03-2024","Kiralık Daire","2 +
                        1","95 m²","7
                      Yaşında","Ara Kat","Turgutlu Yeni Mah. Kiralık Daire","Turgutlu, Yeni Mahallesi","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/6/7/9/3/9/2/2/4/1709374087680-42293976.jpg","https://www.hepsiemlak.com/emlak-ofisi/serhat-emlak-gayrimenkul-139907","https://hecdnnw.hemlak.com/mncropresize/91/68/logo/7/0/9/9/3/1/80290991-2571-479b-a805-d58bda762e62.jpg"
"https://www.hepsiemlak.com/manisa-yunusemre-laleli-kiralik/daire/31745-20847","20","15.000","15-03-2024","Kiralık Daire","2 +
                        1","100 m²","45
                      Yaşında","1. Kat","Pazara,Marketlere Yakın,Full Eşyalı,Doğalgazlı 2+1 Kiralık Daire","Yunusemre, Laleli Mahallesi","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/3/3/0/5/4/3/2/4/a7b19502-3cc9-46f9-af1b-763a6fd6ecbf.jpg","",""
"https://www.hepsiemlak.com/manisa-yunusemre-uncubozkoy-kiralik/daire/58372-4644","50","35.000","17-03-2024","Kiralık Daire","3 +
                        1","144 m²","Sıfır Bina","14. Kat","Manisa Meydan Sitesi A2 Blok 3+1 Kiralık Daire","Yunusemre, Uncubozköy Mahallesi","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/3/5/6/2/4/0/2/4/35473ed2-e908-468e-ac33-02518092a2a7.jpeg","https://www.hepsiemlak.com/emlak-ofisi/coldwell-banker-plus-58372","https://hecdnnw.hemlak.com/mncropresize/91/68/logo/2/7/3/8/5/0/1d7faae5-65d0-4f0c-a7c4-fc02c16b0ffb.jpg"
"https://www.hepsiemlak.com/manisa-sehzadeler-peker-kiralik/daire/88541-2600","20","15.000","07-02-2024","Kiralık Daire","3 +
                        1","135 m²","21
                      Yaşında","2. Kat","Manisa Startkey Elit'den Manisa'nin Kalbin'de Kiralik 3+1 Daire","Şehzadeler, Peker Mahallesi","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/2/9/0/0/7/1/2/4/492f993a-17b6-43eb-949d-3783649c9f85.jpg","https://www.hepsiemlak.com/emlak-ofisi/startkey-elit-gayrimenkul-88541","https://hecdnnw.hemlak.com/mncropresize/91/68/logo/1/4/5/8/8/0/633f40ac-da54-4c9d-8385-7f771ca89688.jpg"
"https://www.hepsiemlak.com/manisa-turgutlu-selvilitepe-kiralik/daire/123058-821","20","10.000","03-04-2024","Kiralık Daire","1 +
                        1","57 m²","5
                      Yaşında","4. Kat","Turgutlu Güvenlikli Resıdence 1+1 Eşyalı Kiralık","Turgutlu, Selvilitepe Mahallesi","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/8/4/5/0/4/5/1/4/c6659b85-1e8e-4369-b024-147e82365c8c.jpg","",""
"https://www.hepsiemlak.com/manisa-akhisar-has-hoca-kiralik/daire/143975-38","6","12.000","01-04-2024","Kiralık Daire","3 +
                        1","120 m²","11
                      Yaşında","Yüksek Giriş","12.000tl Kiralık Daire","Akhisar, Has Hoca Mahallesi","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/9/4/3/7/3/4/2/4/6e21f890-a7ae-4e09-89dc-4e5896a33edc.jpg","",""
"https://www.hepsiemlak.com/manisa-turgutlu-ataturk-kiralik/daire/142841-21","23","15.000","13-03-2024","Kiralık Daire","3 +
                        1","180 m²","2
                      Yaşında","Teras Katı","✅turgutlu Mer-May Gayrimenkul’den Irlamaz 2.Etap'da Kiralık Dublex Daire✅","Turgutlu, Atatürk Mahallesi","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/8/9/6/8/8/2/2/4/9128ef61-017b-4e20-8694-491f27758c25.jpg","",""
"https://www.hepsiemlak.com/manisa-alasehir-yenice-kiralik/daire/0-42252811","21","9.000","11-03-2024","Kiralık Daire","1 +
                        1","70 m²","5
                      Yaşında","2. Kat","Sahibinden Ataturk Bulvarinda 1+1 Kiralik Eşyalı Daire","Alaşehir, Yenice Mahallesi","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/1/1/8/2/5/2/2/4/1708681145627-42252811.jpg","",""
"https://www.hepsiemlak.com/manisa-turgutlu-selvilitepe-kiralik/daire/123058-944","14","13.000","11-03-2024","Kiralık Daire","1 +
                        1","62 m²","3
                      Yaşında","7. Kat","Turgutlu Life City De Kiralık Eşyalı 1+1 Daire","Turgutlu, Selvilitepe Mahallesi","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/6/6/4/9/3/9/1/4/24b36775-650b-400d-b290-ebc76bea655f.jpg","",""
"https://www.hepsiemlak.com/manisa-turgutlu-ergenekon-kiralik/daire/141766-61","25","20.000","05-04-2024","Kiralık Daire","3 +
                        1","140 m²","Sıfır Bina","3. Kat","Turgutlu'da Kiralık Lüks Daire","Turgutlu, Ergenekon Mahallesi","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/0/5/5/9/2/1/2/4/23eab1d0-e3a5-453b-8180-decd73a609a6.jpg","https://www.hepsiemlak.com/emlak-ofisi/can-emlak-141766","https://hecdnnw.hemlak.com/mncropresize/91/68/logo/6/6/7/1/4/1/36817df9-9698-4017-b837-cf31a30c0871.jpg"
"https://www.hepsiemlak.com/manisa-yunusemre-merkez-efendi-kiralik/daire/70672-378","7","15.000","25-03-2024","Kiralık Daire","3 +
                        1","120 m²","25
                      Yaşında","4. Kat","Kiralık Temiz Daire","Yunusemre, Merkez Efendi Mahallesi","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/6/1/4/2/9/3/2/4/1711030938712-42392416.jpg","",""
"https://www.hepsiemlak.com/manisa-turgutlu-cumhuriyet-kiralik/daire/142841-7","12","10.000","13-03-2024","Kiralık Daire","3 +
                        1","125 m²","15
                      Yaşında","En Üst Kat","✅✅turgutlu Mer-May Gayrimenkul’den Cumhuriyet Mah. Kiralık Daire ✅✅","Turgutlu, Cumhuriyet Mahallesi","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/2/8/2/8/8/2/2/4/fa96f900-3336-4123-aabc-2f44d4411cdb.jpg","",""
